,file,string,begin,end,type
1024,ES100273.xml,ERC,113,116,C1561643
1025,ES100273.xml,diabetes,144,152,C0011849
1026,ES100273.xml,nefroangiosclerosis,157,176,C0948347
1027,ES100273.xml,infecciones de puerta de entrada del catéter,455,499,C0860239
1028,ES100273.xml,fiebre,531,537,C0015967
1029,ES100273.xml,escalofríos,540,551,C0036973
1030,ES100273.xml,infección en PEC,660,676,C0860239
1031,ES100924.xml,lesiones cutáneas,132,149,C0037284
1032,ES100924.xml,placas lineales pigmentadas,230,257,CUILESS
1033,ES100924.xml,prurito,441,448,C0033774
1034,ES100924.xml,dolor,450,455,C0030193
1035,ES100924.xml,malestar general,459,475,C0231218
1036,ES100924.xml,quemadura,508,517,C0006434
1037,ES100924.xml,reacción fototóxica,602,621,C1304045
1038,ES100924.xml,síntomas,787,795,C1457887
1039,ES100688.xml,SMR,241,244,C0025235
1040,ES100688.xml,aumento de volumen,259,277,CUILESS
1041,ES100688.xml,aumento de volumen,414,432,CUILESS
1042,ES100688.xml,QG,559,561,C0600268
1043,ES100688.xml,SMR,576,579,C0025235
1044,ES100688.xml,epilepsia,815,824,C0014544
1045,ES100688.xml,retraso mental leve,841,860,C0026106
1046,ES100688.xml,hipotiroidismo,862,876,C0020676
1047,ES100688.xml,resistencia a la insulina,878,903,C0021655
1048,ES100688.xml,alergia al yodo,906,921,C0571818
1049,ES100688.xml,aumento de volumen,1107,1125,CUILESS
1050,ES100688.xml,macroglosia,1307,1318,C0024421
1051,ES100688.xml,dolor,1527,1532,C0030193
1052,ES100663.xml,obesidad,78,86,C0028754
1053,ES100663.xml,HTA,88,91,C0020538
1054,ES100663.xml,fibromialgia,93,105,C0016053
1055,ES100663.xml,hernia discal,108,121,C0242362
1056,ES100663.xml,lumbociática,227,239,CUILESS
1057,ES100663.xml,disfagia,316,324,C0011168
1058,ES100663.xml,pérdida de peso,338,353,C1262477
1059,ES100663.xml,efecto masa,415,426,CUILESS
1060,ES100663.xml,masa,549,553,C0577559
1061,ES100663.xml,aplastamientos vertebrales osteoporóticos,751,792,C0410549
1062,ES100663.xml,lumbociática,867,879,CUILESS
1063,ES100663.xml,lesiones vertebrales,884,904,C0037937
1064,ES100663.xml,masa esofágica,959,973,C0577008
1065,ES100663.xml,lumbalgia,1066,1075,C0024031
1066,ES100663.xml,disfagia,1146,1154,C0011168
1067,ES100663.xml,hepatomegalia,1301,1314,C0019209
1068,ES100663.xml,dolor,1337,1342,C0030193
1069,ES100663.xml,lesión,1482,1488,C0221198
1070,ES100663.xml,adenopatías,1618,1629,C0497156
1071,ES100663.xml,metástasis hepáticas,1692,1712,C0563490
1072,ES100663.xml,masa tumoral,1903,1915,C3273930
1073,ES100663.xml,metástasis hepáticas múltiples y óseas,1974,2012,C0153690
1074,ES100663.xml,metástasis hepáticas,1974,1994,C0563490
1075,ES100663.xml,melanoma maligno,2071,2087,C0025202
1076,ES100663.xml,necrosis,2140,2148,C0151799
1077,ES100715.xml,aumento de volumen,113,131,CUILESS
1078,ES100715.xml,hipertensión,258,270,C0020538
1079,ES100715.xml,diabetes tipo 2,273,288,C0011860
1080,ES100715.xml,tabaquismo,369,379,C0425291
1081,ES100715.xml,aumento de volumen,444,462,CUILESS
1082,ES100715.xml,lesión,576,582,C0221198
1083,ES100715.xml,linfoadenopatías,620,636,CUILESS
1084,ES100715.xml,compromiso neurológico,668,690,C0521654
1085,ES100715.xml,lesión,813,819,C0221198
1086,ES100715.xml,abombamiento,1016,1028,CUILESS
1087,ES100715.xml,adelgazamiento,1030,1044,CUILESS
1088,ES100715.xml,perforación,1047,1058,C0549099
1089,ES100715.xml,lesión,1170,1176,C0221198
1090,ES100715.xml,lesión,1455,1461,C0221198
1091,ES100715.xml,tumor odontogénico queratoquístico,1467,1501,C1708604
1092,ES100715.xml,dolor,1641,1646,C0030193
1093,ES100715.xml,impotencia funcional,1649,1669,CUILESS
1094,ES100715.xml,pérdida de la estratificación epitelial,2609,2648,CUILESS
1095,ES100715.xml,pleomorfismo,2650,2662,C0032219
1096,ES100715.xml,proliferación,2763,2776,C0334094
1097,ES100715.xml,carcinoma de células escamosas,3115,3145,C0007137
1098,ES100715.xml,metástasis,3342,3352,C0027627
1099,ES100715.xml,tumores,3366,3373,C0027651
1100,ES100715.xml,neumonía,3463,3471,C0032285
1101,ES100098.xml,EPOC,37,41,C0024117
1102,ES100098.xml,fumador,147,154,C0337664
1103,ES100098.xml,uretrorragia,274,286,C0241558
1104,ES100098.xml,imposibilidad para la micción,289,318,C0849752
1105,ES100098.xml,globo vesical,539,552,CUILESS
1106,ES100098.xml,neoplasia vesical,769,786,C0005695
1107,ES100098.xml,estenosis uretral,825,842,C0041974
1108,ES100098.xml,tumor sólido,914,926,C0280100
1109,ES100098.xml,proliferación,1343,1356,C0334094
1110,ES100098.xml,tumor fibroso solitario,1386,1409,C1266119
1111,ES100098.xml,leiomiosarcoma,1597,1611,C0023269
1112,ES100098.xml,pleomorfismo,1675,1687,C0032219
1113,ES100098.xml,inflamación,1820,1831,C0021368
1114,ES100098.xml,Infiltración,1853,1865,C0332448
1115,ES100098.xml,reacción fibrosa,1962,1978,C0016059
1116,ES100098.xml,tumor,2023,2028,C0027651
1117,ES100098.xml,leiomiosarcoma,2291,2305,C0023269
1118,ES100259.xml,crisis hipertensivas,60,80,C0020546
1119,ES100259.xml,sudoración profusa,120,138,C0700590
1120,ES100259.xml,enrojecimiento generalizado,140,167,C0858965
1121,ES100259.xml,cefalea,169,176,C0018681
1122,ES100259.xml,dolor lumbar,196,208,C0024031
1123,ES100259.xml,eritema malar y palmar,342,364,C0014745
1124,ES100259.xml,eritema malar,342,355,C0277942
1125,ES100259.xml,masa retroperitoneal,692,712,C0267771
1126,ES100259.xml,masa retroperitoneal,906,926,C0267771
1127,ES100259.xml,defecto de repleción intracava infrarrenal,1184,1226,CUILESS
1128,ES100259.xml,paraganglioma,1271,1284,C0030421
1129,ES100259.xml,tumor,1527,1532,C0027651
1130,ES100259.xml,complicaciones,1577,1591,C0009566
1131,ES100259.xml,paraganglioma,1765,1778,C0030421
1132,ES100112.xml,síndrome constitucional,76,99,C3665919
1133,ES100112.xml,anemia,101,107,C0002871
1134,ES100112.xml,masa,110,114,C0577559
1135,ES100112.xml,accidente cerebro vascular,186,212,C0038454
1136,ES100112.xml,fibrilación auricular,262,283,C0004238
1137,ES100112.xml,enfermedad pulmonar obstructiva crónica,299,338,C0024117
1138,ES100112.xml,anorexia,422,430,C0003123
1139,ES100112.xml,astenia,432,439,C0004093
1140,ES100112.xml,pérdida de 12 kilogramos de peso,443,475,C1262477
1141,ES100112.xml,dolor,533,538,C0030193
1142,ES100112.xml,masa,670,674,C0577559
1143,ES100112.xml,anemia normocítica y normocrómica,751,784,C0271899
1144,ES100112.xml,masa renal,931,941,C0262613
1145,ES100112.xml,hematoma,1067,1075,C0018944
1146,ES100112.xml,masa,1149,1153,C0577559
1147,ES100112.xml,infiltración,1229,1241,C0332448
1148,ES100112.xml,adenopatías,1276,1287,C0497156
1149,ES100112.xml,trombosis vascular,1292,1310,C2586211
1150,ES100112.xml,masa tumoral,1361,1373,C3273930
1151,ES100112.xml,masa tumoral,1552,1564,C3273930
1152,ES100112.xml,masa tumoral,1680,1692,C3273930
1153,ES100112.xml,infiltración,1920,1932,C0332448
1154,ES100112.xml,masas,2228,2233,C0577559
1155,ES100112.xml,infiltración,2372,2384,C0332448
1156,ES100112.xml,metástasis de carcinoma renal,2565,2594,C0919989
1157,ES100112.xml,lesiones,2648,2656,C0221198
1158,ES100112.xml,mareo,2723,2728,C0012833
1159,ES100112.xml,distensión abdominal,2730,2750,C0000731
1160,ES100112.xml,anemia,2753,2759,C0002871
1161,ES100112.xml,masa retroperitoneal,2889,2909,C0267771
1162,ES100112.xml,hematoma,2993,3001,C0018944
1163,ES100112.xml,tumoración maligna,3166,3184,C1306459
1164,ES100112.xml,tumor renal,3262,3273,C0022665
1165,ES100112.xml,hematoma,3331,3339,C0018944
1166,ES100310.xml,carcinoma epidermoide,34,55,C0007137
1167,ES100310.xml,disfagia,175,183,C0011168
1168,ES100310.xml,pérdida ponderal,250,266,C1262477
1169,ES100310.xml,sangrado,468,476,C0019080
1170,ES100310.xml,estenosis,492,501,C1261287
1171,ES100304.xml,enfermedad metabólica,175,196,C0025517
1172,ES100304.xml,microcefalia,256,268,C0025958
1173,ES100304.xml,retraso mental severo,271,292,C0036857
1174,ES100304.xml,malformación cardiaca,346,367,C0018798
1175,ES100304.xml,retraso mental levemoderado,725,753,C0026106
1176,ES100304.xml,trastornos en el metabolismo de las pterinas,1221,1265,C0597300
1177,ES100304.xml,Fenilcetonuria,1499,1513,C0031485
