file,id_tlink,id_pairs,role,type
ES100994.xml,9964,"[8402, 8462]",CONTAINS,EVENTTLINKLink
ES100994.xml,9665,"[8432, 8402]",CONTAINS,EVENTTLINKLink
ES100994.xml,9671,"[8447, 8402]",BEFORE,EVENTTLINKLink
ES100994.xml,9972,"[8477, 8507]",CONTAINS,EVENTTLINKLink
ES100994.xml,9975,"[8477, 8567]",BEFORE,EVENTTLINKLink
ES100994.xml,9978,"[8477, 8492]",CONTAINS,EVENTTLINKLink
ES100994.xml,9694,"[9677, 8477]",CONTAINS,EVENTTLINKLink
ES100994.xml,9700,"[8522, 8477]",CONTAINS,EVENTTLINKLink
ES100994.xml,9706,"[8537, 8477]",CONTAINS,EVENTTLINKLink
ES100994.xml,9712,"[8552, 8567]",BEFORE,EVENTTLINKLink
ES100994.xml,9986,"[8567, 8627]",BEFORE,EVENTTLINKLink
ES100994.xml,9989,"[8567, 8597]",CONTAINS,EVENTTLINKLink
ES100994.xml,9992,"[8567, 8582]",CONTAINS,EVENTTLINKLink
ES100994.xml,9724,"[8612, 8627]",BEFORE,EVENTTLINKLink
ES100994.xml,10000,"[8627, 8702]",BEFORE,EVENTTLINKLink
ES100994.xml,9730,"[8657, 8627]",CONTAINS,EVENTTLINKLink
ES100994.xml,9736,"[8672, 8627]",BEFORE,EVENTTLINKLink
ES100994.xml,9742,"[8687, 8702]",CONTAINS,EVENTTLINKLink
ES100994.xml,10006,"[8702, 8747]",CONTAINS,EVENTTLINKLink
ES100994.xml,10009,"[8702, 8777]",BEFORE,EVENTTLINKLink
ES100994.xml,10012,"[8702, 8717]",CONTAINS,EVENTTLINKLink
ES100994.xml,10015,"[8702, 8732]",CONTAINS,EVENTTLINKLink
ES100994.xml,9748,"[8762, 8777]",CONTAINS,EVENTTLINKLink
ES100994.xml,10033,"[8777, 8934]",BEFORE,EVENTTLINKLink
ES100994.xml,9754,"[8792, 8777]",CONTAINS,EVENTTLINKLink
ES100994.xml,9760,"[8826, 8777]",CONTAINS,EVENTTLINKLink
ES100994.xml,9766,"[8841, 8777]",OVERLAP,EVENTTLINKLink
ES100994.xml,9772,"[8856, 8777]",OVERLAP,EVENTTLINKLink
ES100994.xml,9778,"[8871, 8886]",BEGINS-ON,EVENTTLINKLink
ES100994.xml,10027,"[8886, 8934]",BEFORE,EVENTTLINKLink
ES100994.xml,10039,"[8949, 8934]",BEFORE,EVENTTLINKLink
ES100994.xml,10042,"[8949, 8979]",BEFORE,EVENTTLINKLink
ES100994.xml,9810,"[8994, 8979]",BEFORE,EVENTTLINKLink
ES100994.xml,9816,"[9028, 8979]",BEFORE,EVENTTLINKLink
ES100994.xml,9822,"[9043, 8979]",BEFORE,EVENTTLINKLink
ES100214.xml,6806,"[5470, 5614]",BEFORE,EVENTTLINKLink
ES100214.xml,6460,"[5487, 5470]",CONTAINS,EVENTTLINKLink
ES100214.xml,6466,"[5504, 5521]",CONTAINS,EVENTTLINKLink
ES100214.xml,6469,"[5504, 5559]",CONTAINS,EVENTTLINKLink
ES100214.xml,6472,"[5504, 5595]",CONTAINS,EVENTTLINKLink
ES100214.xml,6475,"[5504, 5540]",CONTAINS,EVENTTLINKLink
ES100214.xml,6478,"[5504, 5470]",CONTAINS,EVENTTLINKLink
ES100214.xml,6494,"[5559, 5576]",SIMULTANEOUS,EVENTTLINKLink
ES100214.xml,6506,"[5631, 5614]",BEGINS-ON,EVENTTLINKLink
ES100214.xml,6518,"[5648, 5614]",CONTAINS,EVENTTLINKLink
ES100214.xml,6521,"[5648, 5665]",CONTAINS,EVENTTLINKLink
ES100214.xml,6546,"[5722, 5739]",BEGINS-ON,EVENTTLINKLink
ES100214.xml,6549,"[5722, 5758]",ENDS-ON,EVENTTLINKLink
ES100214.xml,6612,"[5891, 5959]",BEFORE,EVENTTLINKLink
ES100214.xml,6588,"[5908, 5891]",BEGINS-ON,EVENTTLINKLink
ES100214.xml,6594,"[5925, 5891]",BEGINS-ON,EVENTTLINKLink
ES100214.xml,6606,"[5942, 5891]",CONTAINS,EVENTTLINKLink
ES100214.xml,6842,"[5978, 5275]",BEFORE,EVENTTLINKLink
ES100214.xml,6636,"[5995, 5978]",CONTAINS,EVENTTLINKLink
ES100214.xml,6642,"[6012, 5978]",CONTAINS,EVENTTLINKLink
ES100214.xml,6648,"[6027, 5978]",CONTAINS,EVENTTLINKLink
ES100214.xml,6688,"[6151, 6223]",SIMULTANEOUS,EVENTTLINKLink
ES100214.xml,6682,"[6168, 6151]",CONTAINS,EVENTTLINKLink
ES100214.xml,6740,"[6223, 6276]",BEFORE,EVENTTLINKLink
ES100214.xml,6743,"[6223, 6333]",BEFORE,EVENTTLINKLink
ES100214.xml,6700,"[6240, 6257]",SIMULTANEOUS,EVENTTLINKLink
ES100214.xml,6703,"[6240, 6223]",BEGINS-ON,EVENTTLINKLink
ES100214.xml,6728,"[6312, 6276]",CONTAINS,EVENTTLINKLink
ES100214.xml,6734,"[6295, 6276]",CONTAINS,EVENTTLINKLink
ES100214.xml,6768,"[6333, 6369]",SIMULTANEOUS,EVENTTLINKLink
ES100214.xml,6771,"[6333, 6350]",SIMULTANEOUS,EVENTTLINKLink
ES100214.xml,6788,"[6407, 6388]",CONTAINS,EVENTTLINKLink
ES100214.xml,6800,"[6443, 6424]",BEFORE,EVENTTLINKLink
ES100605.xml,2517,"[1958, 1992]",SIMULTANEOUS,EVENTTLINKLink
ES100605.xml,2447,"[1975, 1958]",CONTAINS,EVENTTLINKLink
ES100605.xml,2529,"[1992, 2045]",CONTAINS,EVENTTLINKLink
ES100605.xml,2532,"[1992, 2174]",CONTAINS,EVENTTLINKLink
ES100605.xml,2535,"[1992, 2009]",CONTAINS,EVENTTLINKLink
ES100605.xml,2538,"[1992, 2028]",CONTAINS,EVENTTLINKLink
ES100605.xml,2453,"[2028, 2064]",SIMULTANEOUS,EVENTTLINKLink
ES100605.xml,2456,"[2028, 2102]",SIMULTANEOUS,EVENTTLINKLink
ES100605.xml,2459,"[2028, 2083]",SIMULTANEOUS,EVENTTLINKLink
ES100605.xml,2467,"[2102, 2119]",SIMULTANEOUS,EVENTTLINKLink
ES100605.xml,2473,"[2119, 2136]",SIMULTANEOUS,EVENTTLINKLink
ES100605.xml,2541,"[2174, 2229]",CONTAINS,EVENTTLINKLink
ES100605.xml,2544,"[2174, 2210]",CONTAINS,EVENTTLINKLink
ES100605.xml,2547,"[2174, 2248]",BEFORE,EVENTTLINKLink
ES100605.xml,2550,"[2174, 2155]",CONTAINS,EVENTTLINKLink
ES100605.xml,2553,"[2174, 2191]",CONTAINS,EVENTTLINKLink
ES100605.xml,2563,"[2248, 2318]",BEFORE,EVENTTLINKLink
ES100605.xml,2485,"[2284, 2248]",CONTAINS,EVENTTLINKLink
ES100605.xml,2491,"[2301, 2248]",CONTAINS,EVENTTLINKLink
ES100605.xml,2497,"[2356, 2318]",CONTAINS,EVENTTLINKLink
ES100605.xml,2503,"[2392, 2318]",CONTAINS,EVENTTLINKLink
ES100605.xml,2506,"[2392, 2409]",CONTAINS,EVENTTLINKLink
ES100605.xml,2509,"[2392, 2428]",CONTAINS,EVENTTLINKLink
ES100163.xml,2639,"[2253, 2289]",CONTAINS,EVENTTLINKLink
ES100163.xml,2642,"[2253, 2270]",CONTAINS,EVENTTLINKLink
ES100163.xml,2729,"[2289, 2357]",BEFORE,EVENTTLINKLink
ES100163.xml,2649,"[2306, 2289]",CONTAINS,EVENTTLINKLink
ES100163.xml,2655,"[2340, 2289]",CONTAINS,EVENTTLINKLink
ES100163.xml,2667,"[2323, 2289]",CONTAINS,EVENTTLINKLink
ES100163.xml,2735,"[2357, 2391]",BEFORE,EVENTTLINKLink
ES100163.xml,2673,"[2374, 2357]",BEFORE,EVENTTLINKLink
ES100163.xml,2741,"[2391, 2425]",BEFORE,EVENTTLINKLink
ES100163.xml,2679,"[2408, 2391]",CONTAINS,EVENTTLINKLink
ES100163.xml,2747,"[2425, 2459]",BEFORE,EVENTTLINKLink
ES100163.xml,2685,"[2442, 2425]",CONTAINS,EVENTTLINKLink
ES100163.xml,2753,"[2459, 2529]",BEFORE,EVENTTLINKLink
ES100163.xml,2691,"[2476, 2459]",CONTAINS,EVENTTLINKLink
ES100163.xml,2697,"[2512, 2459]",CONTAINS,EVENTTLINKLink
ES100163.xml,2759,"[2529, 2546]",CONTAINS,EVENTTLINKLink
ES100163.xml,2762,"[2529, 2565]",BEFORE,EVENTTLINKLink
ES100163.xml,2709,"[2565, 2582]",OVERLAP,EVENTTLINKLink
ES100177.xml,3099,"[2373, 2445]",CONTAINS,EVENTTLINKLink
ES100177.xml,3102,"[2373, 2426]",CONTAINS,EVENTTLINKLink
ES100177.xml,3105,"[2373, 2390]",CONTAINS,EVENTTLINKLink
ES100177.xml,2970,"[2390, 2407]",CONTAINS,EVENTTLINKLink
ES100177.xml,3113,"[2445, 2462]",ENDS-ON,EVENTTLINKLink
ES100177.xml,3119,"[2462, 2498]",BEFORE,EVENTTLINKLink
ES100177.xml,3122,"[2462, 2479]",CONTAINS,EVENTTLINKLink
ES100177.xml,3129,"[2498, 2587]",BEFORE,EVENTTLINKLink
ES100177.xml,2976,"[2515, 2498]",BEFORE,EVENTTLINKLink
ES100177.xml,2982,"[2530, 2515]",ENDS-ON,EVENTTLINKLink
ES100177.xml,2994,"[2553, 2498]",CONTAINS,EVENTTLINKLink
ES100177.xml,3135,"[2587, 2341]",BEFORE,EVENTTLINKLink
ES100177.xml,3138,"[2587, 2604]",SIMULTANEOUS,EVENTTLINKLink
ES100177.xml,3141,"[2587, 2623]",CONTAINS,EVENTTLINKLink
ES100177.xml,3026,"[2680, 2714]",BEFORE,EVENTTLINKLink
ES100177.xml,3032,"[2697, 2714]",BEFORE,EVENTTLINKLink
ES100177.xml,3038,"[2733, 2714]",CONTAINS,EVENTTLINKLink
ES100177.xml,3044,"[2750, 2714]",CONTAINS,EVENTTLINKLink
ES100177.xml,3149,"[2767, 2341]",CONTAINS,EVENTTLINKLink
ES100177.xml,3152,"[2767, 2803]",CONTAINS,EVENTTLINKLink
ES100177.xml,3155,"[2767, 2784]",CONTAINS,EVENTTLINKLink
ES100177.xml,3158,"[2767, 3062]",CONTAINS,EVENTTLINKLink
ES100177.xml,3161,"[2767, 2822]",OVERLAP,EVENTTLINKLink
ES100177.xml,3185,"[2860, 2896]",BEFORE,EVENTTLINKLink
ES100177.xml,3188,"[2860, 2877]",BEFORE,EVENTTLINKLink
ES100177.xml,3195,"[2896, 2913]",SIMULTANEOUS,EVENTTLINKLink
ES100177.xml,3198,"[2896, 2362]",BEFORE,EVENTTLINKLink
ES100177.xml,3087,"[2949, 2362]",CONTAINS,EVENTTLINKLink
ES100177.xml,3093,"[2932, 2362]",CONTAINS,EVENTTLINKLink
ES100417.xml,10881,"[9240, 9214]",CONTAINS,EVENTTLINKLink
ES100417.xml,11236,"[9257, 9312]",OVERLAP,EVENTTLINKLink
ES100417.xml,11239,"[9257, 9214]",CONTAINS,EVENTTLINKLink
ES100417.xml,11242,"[9257, 9274]",OVERLAP,EVENTTLINKLink
ES100417.xml,11245,"[9257, 9293]",OVERLAP,EVENTTLINKLink
ES100417.xml,11254,"[9312, 9434]",OVERLAP,EVENTTLINKLink
ES100417.xml,11257,"[9312, 9379]",CONTAINS,EVENTTLINKLink
ES100417.xml,11260,"[9312, 9415]",SIMULTANEOUS,EVENTTLINKLink
ES100417.xml,11263,"[9312, 9329]",SIMULTANEOUS,EVENTTLINKLink
ES100417.xml,11266,"[9312, 9396]",SIMULTANEOUS,EVENTTLINKLink
ES100417.xml,10893,"[9379, 9360]",SIMULTANEOUS,EVENTTLINKLink
ES100417.xml,10919,"[9434, 9468]",CONTAINS,EVENTTLINKLink
ES100417.xml,10925,"[9451, 9434]",CONTAINS,EVENTTLINKLink
ES100417.xml,11276,"[9487, 9434]",BEFORE,EVENTTLINKLink
ES100417.xml,11282,"[9504, 9576]",CONTAINS,EVENTTLINKLink
ES100417.xml,11285,"[9504, 9521]",CONTAINS,EVENTTLINKLink
ES100417.xml,11288,"[9504, 9487]",CONTAINS,EVENTTLINKLink
ES100417.xml,11291,"[9504, 9557]",CONTAINS,EVENTTLINKLink
ES100417.xml,10931,"[9540, 9521]",CONTAINS,EVENTTLINKLink
ES100417.xml,11300,"[9576, 9593]",CONTAINS,EVENTTLINKLink
ES100417.xml,11306,"[9593, 9610]",CONTAINS,EVENTTLINKLink
ES100417.xml,11309,"[9593, 9629]",BEFORE,EVENTTLINKLink
ES100417.xml,10955,"[9667, 9629]",CONTAINS,EVENTTLINKLink
ES100417.xml,10958,"[9667, 9684]",OVERLAP,EVENTTLINKLink
ES100417.xml,11316,"[9703, 9739]",OVERLAP,EVENTTLINKLink
ES100417.xml,11319,"[9703, 9629]",CONTAINS,EVENTTLINKLink
ES100417.xml,11322,"[9703, 9720]",SIMULTANEOUS,EVENTTLINKLink
ES100417.xml,11325,"[9703, 9758]",OVERLAP,EVENTTLINKLink
ES100417.xml,11328,"[9703, 9777]",OVERLAP,EVENTTLINKLink
ES100417.xml,11338,"[9777, 9870]",OVERLAP,EVENTTLINKLink
ES100417.xml,11341,"[9777, 9794]",CONTAINS,EVENTTLINKLink
ES100417.xml,11344,"[9777, 9813]",OVERLAP,EVENTTLINKLink
ES100417.xml,11347,"[9777, 9851]",OVERLAP,EVENTTLINKLink
ES100417.xml,11356,"[9870, 9887]",OVERLAP,EVENTTLINKLink
ES100417.xml,11359,"[9870, 9906]",OVERLAP,EVENTTLINKLink
ES100417.xml,11366,"[9906, 9952]",BEFORE,EVENTTLINKLink
ES100417.xml,10971,"[9935, 9952]",CONTAINS,EVENTTLINKLink
ES100417.xml,11372,"[9952, 9969]",BEFORE,EVENTTLINKLink
ES100417.xml,11375,"[9952, 9988]",BEFORE,EVENTTLINKLink
ES100417.xml,11382,"[9988, 10031]",SIMULTANEOUS,EVENTTLINKLink
ES100417.xml,11385,"[9988, 10048]",SIMULTANEOUS,EVENTTLINKLink
ES100417.xml,10996,"[10031, 10005]",CONTAINS,EVENTTLINKLink
ES100417.xml,11392,"[10048, 10065]",SIMULTANEOUS,EVENTTLINKLink
ES100417.xml,11395,"[10048, 10084]",SIMULTANEOUS,EVENTTLINKLink
ES100417.xml,11402,"[10084, 10120]",SIMULTANEOUS,EVENTTLINKLink
ES100417.xml,11405,"[10084, 10101]",SIMULTANEOUS,EVENTTLINKLink
ES100417.xml,11412,"[10120, 10137]",SIMULTANEOUS,EVENTTLINKLink
ES100417.xml,11415,"[10120, 10156]",SIMULTANEOUS,EVENTTLINKLink
ES100417.xml,11422,"[10156, 10192]",SIMULTANEOUS,EVENTTLINKLink
ES100417.xml,11425,"[10156, 10173]",SIMULTANEOUS,EVENTTLINKLink
ES100417.xml,11428,"[10156, 10211]",SIMULTANEOUS,EVENTTLINKLink
ES100417.xml,11436,"[10211, 10228]",SIMULTANEOUS,EVENTTLINKLink
ES100417.xml,11439,"[10211, 10247]",SIMULTANEOUS,EVENTTLINKLink
ES100417.xml,11446,"[10247, 10319]",SIMULTANEOUS,EVENTTLINKLink
ES100417.xml,11449,"[10247, 10281]",SIMULTANEOUS,EVENTTLINKLink
ES100417.xml,11452,"[10247, 10300]",SIMULTANEOUS,EVENTTLINKLink
ES100417.xml,11096,"[10264, 10247]",CONTAINS,EVENTTLINKLink
ES100417.xml,11460,"[10319, 10355]",SIMULTANEOUS,EVENTTLINKLink
ES100417.xml,11463,"[10319, 10372]",BEFORE,EVENTTLINKLink
ES100417.xml,11132,"[10355, 10336]",CONTAINS,EVENTTLINKLink
ES100417.xml,11470,"[10372, 10459]",BEFORE,EVENTTLINKLink
ES100417.xml,11138,"[10389, 10372]",CONTAINS,EVENTTLINKLink
ES100417.xml,11144,"[10406, 10372]",CONTAINS,EVENTTLINKLink
ES100417.xml,11150,"[10423, 10372]",CONTAINS,EVENTTLINKLink
ES100417.xml,11476,"[10459, 10527]",BEFORE,EVENTTLINKLink
ES100417.xml,11482,"[10527, 10599]",BEFORE,EVENTTLINKLink
ES100417.xml,11485,"[10527, 10544]",SIMULTANEOUS,EVENTTLINKLink
ES100417.xml,11172,"[10582, 10563]",CONTAINS,EVENTTLINKLink
ES100417.xml,11175,"[10582, 10599]",ENDS-ON,EVENTTLINKLink
ES100417.xml,11492,"[10599, 10635]",SIMULTANEOUS,EVENTTLINKLink
ES100417.xml,11495,"[10599, 10688]",CONTAINS,EVENTTLINKLink
ES100417.xml,11498,"[10599, 10616]",SIMULTANEOUS,EVENTTLINKLink
ES100417.xml,11506,"[10688, 10722]",BEFORE,EVENTTLINKLink
ES100417.xml,11188,"[10705, 10688]",CONTAINS,EVENTTLINKLink
ES100417.xml,11194,"[10654, 10688]",CONTAINS,EVENTTLINKLink
ES100417.xml,11200,"[10671, 10688]",CONTAINS,EVENTTLINKLink
ES100417.xml,11512,"[10722, 10794]",BEFORE,EVENTTLINKLink
ES100417.xml,11206,"[10758, 10722]",CONTAINS,EVENTTLINKLink
ES100417.xml,11212,"[10794, 10811]",BEFORE,EVENTTLINKLink
ES100417.xml,11218,"[10811, 10828]",ENDS-ON,EVENTTLINKLink
ES100417.xml,11224,"[10828, 10864]",CONTAINS,EVENTTLINKLink
ES100417.xml,11230,"[10864, 10845]",SIMULTANEOUS,EVENTTLINKLink
ES100832.xml,10363,"[8487, 8521]",BEFORE,EVENTTLINKLink
ES100832.xml,10366,"[8487, 8468]",CONTAINS,EVENTTLINKLink
ES100832.xml,10357,"[8504, 8521]",CONTAINS,EVENTTLINKLink
ES100832.xml,10728,"[8521, 8538]",OVERLAP,EVENTTLINKLink
ES100832.xml,10731,"[8521, 8682]",CONTAINS,EVENTTLINKLink
ES100832.xml,10377,"[8574, 8521]",CONTAINS,EVENTTLINKLink
ES100832.xml,10380,"[8574, 8557]",ENDS-ON,EVENTTLINKLink
ES100832.xml,10383,"[8591, 8608]",SIMULTANEOUS,EVENTTLINKLink
ES100832.xml,10386,"[8591, 8557]",CONTAINS,EVENTTLINKLink
ES100832.xml,10393,"[8665, 8646]",CONTAINS,EVENTTLINKLink
ES100832.xml,10396,"[8665, 8627]",CONTAINS,EVENTTLINKLink
ES100832.xml,10399,"[8665, 8682]",CONTAINS,EVENTTLINKLink
ES100832.xml,10738,"[8682, 10407]",BEFORE,EVENTTLINKLink
ES100832.xml,10424,"[8699, 10407]",BEFORE,EVENTTLINKLink
ES100832.xml,10744,"[10407, 8760]",BEFORE,EVENTTLINKLink
ES100832.xml,10747,"[10407, 8735]",BEFORE,EVENTTLINKLink
ES100832.xml,10750,"[10407, 8716]",BEFORE,EVENTTLINKLink
ES100832.xml,10758,"[8760, 8834]",CONTAINS,EVENTTLINKLink
ES100832.xml,10761,"[8760, 8906]",BEFORE,EVENTTLINKLink
ES100832.xml,10764,"[8760, 8815]",CONTAINS,EVENTTLINKLink
ES100832.xml,10767,"[8760, 8853]",BEFORE,EVENTTLINKLink
ES100832.xml,10770,"[8760, 8777]",CONTAINS,EVENTTLINKLink
ES100832.xml,10773,"[8760, 8796]",CONTAINS,EVENTTLINKLink
ES100832.xml,10436,"[8853, 8870]",BEFORE,EVENTTLINKLink
ES100832.xml,10442,"[8870, 8887]",BEFORE,EVENTTLINKLink
ES100832.xml,10466,"[8906, 8974]",CONTAINS,EVENTTLINKLink
ES100832.xml,10469,"[8906, 9010]",CONTAINS,EVENTTLINKLink
ES100832.xml,10448,"[8923, 8906]",CONTAINS,EVENTTLINKLink
ES100832.xml,10454,"[8940, 8906]",CONTAINS,EVENTTLINKLink
ES100832.xml,10460,"[8957, 8906]",CONTAINS,EVENTTLINKLink
ES100832.xml,10476,"[8993, 8974]",CONTAINS,EVENTTLINKLink
ES100832.xml,10482,"[9029, 9010]",CONTAINS,EVENTTLINKLink
ES100832.xml,10784,"[9046, 8906]",CONTAINS,EVENTTLINKLink
ES100832.xml,10787,"[9046, 9088]",CONTAINS,EVENTTLINKLink
ES100832.xml,10790,"[9046, 9069]",OVERLAP,EVENTTLINKLink
ES100832.xml,10798,"[9088, 9105]",SIMULTANEOUS,EVENTTLINKLink
ES100832.xml,10801,"[9088, 9234]",BEFORE,EVENTTLINKLink
ES100832.xml,10488,"[9143, 9088]",CONTAINS,EVENTTLINKLink
ES100832.xml,10494,"[9160, 9177]",CONTAINS,EVENTTLINKLink
ES100832.xml,10497,"[9160, 9215]",CONTAINS,EVENTTLINKLink
ES100832.xml,10500,"[9160, 9088]",CONTAINS,EVENTTLINKLink
ES100832.xml,10503,"[9160, 9196]",CONTAINS,EVENTTLINKLink
ES100832.xml,10808,"[9234, 9372]",BEFORE,EVENTTLINKLink
ES100832.xml,10811,"[9234, 9285]",BEFORE,EVENTTLINKLink
ES100832.xml,10539,"[9251, 9285]",OVERLAP,EVENTTLINKLink
ES100832.xml,10542,"[9268, 9285]",OVERLAP,EVENTTLINKLink
ES100832.xml,10548,"[9285, 9302]",BEFORE,EVENTTLINKLink
ES100832.xml,10560,"[9321, 9302]",BEFORE,EVENTTLINKLink
ES100832.xml,10566,"[9338, 9372]",BEFORE,EVENTTLINKLink
ES100832.xml,10572,"[9355, 9372]",BEFORE,EVENTTLINKLink
ES100832.xml,10818,"[9372, 9440]",BEFORE,EVENTTLINKLink
ES100832.xml,10578,"[9389, 9372]",BEFORE,EVENTTLINKLink
ES100832.xml,10584,"[9406, 9440]",CONTAINS,EVENTTLINKLink
ES100832.xml,10590,"[9423, 9440]",CONTAINS,EVENTTLINKLink
ES100832.xml,10824,"[9440, 9491]",BEFORE,EVENTTLINKLink
ES100832.xml,10596,"[9457, 9440]",CONTAINS,EVENTTLINKLink
ES100832.xml,10602,"[9474, 9440]",CONTAINS,EVENTTLINKLink
ES100832.xml,10608,"[9529, 9491]",CONTAINS,EVENTTLINKLink
ES100832.xml,10614,"[9546, 9491]",CONTAINS,EVENTTLINKLink
ES100832.xml,10620,"[9563, 9491]",CONTAINS,EVENTTLINKLink
ES100832.xml,10830,"[9580, 9491]",CONTAINS,EVENTTLINKLink
ES100832.xml,10833,"[9580, 9597]",OVERLAP,EVENTTLINKLink
ES100832.xml,10840,"[9597, 9614]",OVERLAP,EVENTTLINKLink
ES100832.xml,10846,"[9614, 9631]",OVERLAP,EVENTTLINKLink
ES100832.xml,10852,"[9631, 9667]",OVERLAP,EVENTTLINKLink
ES100832.xml,10855,"[9631, 9648]",OVERLAP,EVENTTLINKLink
ES100832.xml,10862,"[9667, 9684]",OVERLAP,EVENTTLINKLink
ES100832.xml,10868,"[9684, 9701]",CONTAINS,EVENTTLINKLink
ES100832.xml,10871,"[9684, 9737]",CONTAINS,EVENTTLINKLink
ES100832.xml,10626,"[9720, 9737]",BEFORE,EVENTTLINKLink
ES100832.xml,10878,"[9737, 9771]",BEFORE,EVENTTLINKLink
ES100832.xml,10632,"[9754, 9737]",CONTAINS,EVENTTLINKLink
ES100832.xml,10884,"[9771, 9896]",BEFORE,EVENTTLINKLink
ES100832.xml,10638,"[9788, 9805]",CONTAINS,EVENTTLINKLink
ES100832.xml,10641,"[9788, 9824]",CONTAINS,EVENTTLINKLink
ES100832.xml,10644,"[9788, 9771]",CONTAINS,EVENTTLINKLink
ES100832.xml,10652,"[9824, 9841]",SIMULTANEOUS,EVENTTLINKLink
ES100832.xml,10658,"[9879, 9771]",CONTAINS,EVENTTLINKLink
ES100832.xml,10890,"[9896, 9913]",BEFORE,EVENTTLINKLink
ES100832.xml,10893,"[9896, 9966]",BEFORE,EVENTTLINKLink
ES100832.xml,10664,"[9913, 9930]",CONTAINS,EVENTTLINKLink
ES100832.xml,10670,"[9930, 9947]",SIMULTANEOUS,EVENTTLINKLink
ES100832.xml,10900,"[9966, 10055]",OVERLAP,EVENTTLINKLink
ES100832.xml,10903,"[9966, 9983]",CONTAINS,EVENTTLINKLink
ES100832.xml,10906,"[9966, 10036]",CONTAINS,EVENTTLINKLink
ES100832.xml,10909,"[9966, 10000]",CONTAINS,EVENTTLINKLink
ES100832.xml,10912,"[9966, 10017]",CONTAINS,EVENTTLINKLink
ES100832.xml,10922,"[10055, 10091]",OVERLAP,EVENTTLINKLink
ES100832.xml,10925,"[10055, 10072]",OVERLAP,EVENTTLINKLink
ES100832.xml,10928,"[10055, 10129]",CONTAINS,EVENTTLINKLink
ES100832.xml,10931,"[10055, 10110]",OVERLAP,EVENTTLINKLink
ES100832.xml,10940,"[10129, 10180]",BEFORE,EVENTTLINKLink
ES100832.xml,10680,"[10146, 10129]",CONTAINS,EVENTTLINKLink
ES100832.xml,10686,"[10163, 10129]",CONTAINS,EVENTTLINKLink
ES100832.xml,10946,"[10180, 10197]",CONTAINS,EVENTTLINKLink
ES100832.xml,10949,"[10180, 10216]",CONTAINS,EVENTTLINKLink
ES100832.xml,10952,"[10180, 10271]",BEFORE,EVENTTLINKLink
ES100832.xml,10708,"[10254, 10271]",BEFORE,EVENTTLINKLink
ES100832.xml,10714,"[10271, 10307]",CONTAINS,EVENTTLINKLink
ES100832.xml,10717,"[10271, 10288]",CONTAINS,EVENTTLINKLink
ES100832.xml,10720,"[10271, 10326]",CONTAINS,EVENTTLINKLink
ES100775.xml,2392,"[1801, 1837]",OVERLAP,EVENTTLINKLink
ES100775.xml,2395,"[1801, 1856]",CONTAINS,EVENTTLINKLink
ES100775.xml,2402,"[1856, 1890]",BEFORE,EVENTTLINKLink
ES100775.xml,2223,"[1873, 1856]",CONTAINS,EVENTTLINKLink
ES100775.xml,2408,"[1890, 1926]",SIMULTANEOUS,EVENTTLINKLink
ES100775.xml,2411,"[1890, 2309]",CONTAINS,EVENTTLINKLink
ES100775.xml,2414,"[1890, 2002]",BEFORE,EVENTTLINKLink
ES100775.xml,2417,"[1890, 2290]",CONTAINS,EVENTTLINKLink
ES100775.xml,2420,"[1890, 1907]",SIMULTANEOUS,EVENTTLINKLink
ES100775.xml,2423,"[1890, 1945]",SIMULTANEOUS,EVENTTLINKLink
ES100775.xml,2426,"[1890, 2271]",CONTAINS,EVENTTLINKLink
ES100775.xml,2438,"[2002, 2038]",CONTAINS,EVENTTLINKLink
ES100775.xml,2441,"[2002, 1964]",CONTAINS,EVENTTLINKLink
ES100775.xml,2444,"[2002, 1786]",CONTAINS,EVENTTLINKLink
ES100775.xml,2447,"[2002, 1983]",CONTAINS,EVENTTLINKLink
ES100775.xml,2450,"[2002, 2154]",BEFORE,EVENTTLINKLink
ES100775.xml,2453,"[2002, 2019]",CONTAINS,EVENTTLINKLink
ES100775.xml,2346,"[2055, 2038]",BEGINS-ON,EVENTTLINKLink
ES100775.xml,2368,"[2097, 2078]",ENDS-ON,EVENTTLINKLink
ES100775.xml,2352,"[2131, 2114]",BEGINS-ON,EVENTTLINKLink
ES100775.xml,2380,"[2154, 2188]",SIMULTANEOUS,EVENTTLINKLink
ES100775.xml,2386,"[2171, 2154]",BEFORE,EVENTTLINKLink
ES100946.xml,10034,"[8322, 8337]",CONTAINS,EVENTTLINKLink
ES100946.xml,10037,"[8322, 8367]",BEFORE,EVENTTLINKLink
ES100946.xml,9809,"[8352, 8322]",CONTAINS,EVENTTLINKLink
ES100946.xml,10044,"[8367, 8442]",BEFORE,EVENTTLINKLink
ES100946.xml,10047,"[8367, 8382]",CONTAINS,EVENTTLINKLink
ES100946.xml,9815,"[8397, 8367]",CONTAINS,EVENTTLINKLink
ES100946.xml,9821,"[8412, 8367]",CONTAINS,EVENTTLINKLink
ES100946.xml,9827,"[8427, 8442]",CONTAINS,EVENTTLINKLink
ES100946.xml,10057,"[8442, 8472]",CONTAINS,EVENTTLINKLink
ES100946.xml,10060,"[8472, 8487]",SIMULTANEOUS,EVENTTLINKLink
ES100946.xml,10063,"[8472, 8562]",BEFORE,EVENTTLINKLink
ES100946.xml,10066,"[8472, 8457]",SIMULTANEOUS,EVENTTLINKLink
