file,id_sentence,id_tlink,pair,role,type
ES100571.xml,44,-1,[9026 8931],-1,TIMEX3TimexLinkLink
ES100571.xml,44,-1,[9026 8950],-1,TIMEX3TimexLinkLink
ES100571.xml,44,-1,[9026 8969],-1,TIMEX3TimexLinkLink
ES100571.xml,44,-1,[9026 8988],-1,TIMEX3TimexLinkLink
ES100571.xml,44,-1,[9026 9007],-1,TIMEX3TimexLinkLink
ES100571.xml,44,-1,[9026 9045],-1,TIMEX3TimexLinkLink
ES100571.xml,44,-1,[9026 9062],-1,TIMEX3TimexLinkLink
ES100571.xml,44,-1,[9026 9081],-1,TIMEX3TimexLinkLink
ES100571.xml,44,-1,[9026 8018],-1,TIMEX3TimexLinkLink
ES100571.xml,44,10607,[9045 8834],CONTAINS,EVENTTLINKLink
ES100571.xml,44,-1,[9045 8851],-1,TIMEX3TimexLinkLink
ES100571.xml,44,-1,[9045 8870],-1,TIMEX3TimexLinkLink
ES100571.xml,44,-1,[9045 8893],-1,TIMEX3TimexLinkLink
ES100571.xml,44,-1,[9045 8912],-1,TIMEX3TimexLinkLink
ES100571.xml,44,-1,[9045 8931],-1,TIMEX3TimexLinkLink
ES100571.xml,44,-1,[9045 8950],-1,TIMEX3TimexLinkLink
ES100571.xml,44,-1,[9045 8969],-1,TIMEX3TimexLinkLink
ES100571.xml,44,-1,[9045 8988],-1,TIMEX3TimexLinkLink
ES100571.xml,44,-1,[9045 9007],-1,TIMEX3TimexLinkLink
ES100571.xml,44,-1,[9045 9026],-1,TIMEX3TimexLinkLink
ES100571.xml,44,-1,[9045 9062],-1,TIMEX3TimexLinkLink
ES100571.xml,44,-1,[9045 9081],-1,TIMEX3TimexLinkLink
ES100571.xml,44,-1,[9045 8018],-1,TIMEX3TimexLinkLink
ES100571.xml,44,-1,[9062 8834],-1,TIMEX3TimexLinkLink
ES100571.xml,44,-1,[9062 8851],-1,TIMEX3TimexLinkLink
ES100571.xml,44,-1,[9062 8870],-1,TIMEX3TimexLinkLink
ES100571.xml,44,-1,[9062 8893],-1,TIMEX3TimexLinkLink
ES100571.xml,44,-1,[9062 8912],-1,TIMEX3TimexLinkLink
ES100571.xml,44,-1,[9062 8931],-1,TIMEX3TimexLinkLink
ES100571.xml,44,-1,[9062 8950],-1,TIMEX3TimexLinkLink
ES100571.xml,44,-1,[9062 8969],-1,TIMEX3TimexLinkLink
ES100571.xml,44,-1,[9062 8988],-1,TIMEX3TimexLinkLink
ES100571.xml,44,-1,[9062 9007],-1,TIMEX3TimexLinkLink
ES100571.xml,44,-1,[9062 9026],-1,TIMEX3TimexLinkLink
ES100571.xml,44,-1,[9062 9045],-1,TIMEX3TimexLinkLink
ES100571.xml,44,-1,[9062 9081],-1,TIMEX3TimexLinkLink
ES100571.xml,44,-1,[9062 8018],-1,TIMEX3TimexLinkLink
ES100571.xml,44,10613,[9081 8834],CONTAINS,EVENTTLINKLink
ES100571.xml,44,-1,[9081 8851],-1,TIMEX3TimexLinkLink
ES100571.xml,44,-1,[9081 8870],-1,TIMEX3TimexLinkLink
ES100571.xml,44,-1,[9081 8893],-1,TIMEX3TimexLinkLink
ES100571.xml,44,-1,[9081 8912],-1,TIMEX3TimexLinkLink
ES100571.xml,44,-1,[9081 8931],-1,TIMEX3TimexLinkLink
ES100571.xml,44,-1,[9081 8950],-1,TIMEX3TimexLinkLink
ES100571.xml,44,-1,[9081 8969],-1,TIMEX3TimexLinkLink
ES100571.xml,44,-1,[9081 8988],-1,TIMEX3TimexLinkLink
ES100571.xml,44,-1,[9081 9007],-1,TIMEX3TimexLinkLink
ES100571.xml,44,-1,[9081 9026],-1,TIMEX3TimexLinkLink
ES100571.xml,44,-1,[9081 9045],-1,TIMEX3TimexLinkLink
ES100571.xml,44,-1,[9081 9062],-1,TIMEX3TimexLinkLink
ES100571.xml,44,-1,[9081 8018],-1,TIMEX3TimexLinkLink
ES100571.xml,49,10957,[9098 9115],SIMULTANEOUS,EVENTTLINKLink
ES100571.xml,49,-1,[9115 9098],-1,TIMEX3TimexLinkLink
ES100571.xml,54,10967,[9134 9151],SIMULTANEOUS,EVENTTLINKLink
ES100571.xml,54,10973,[9134 9170],SIMULTANEOUS,EVENTTLINKLink
ES100571.xml,54,10970,[9134 9189],SIMULTANEOUS,EVENTTLINKLink
ES100571.xml,54,-1,[9151 9134],-1,TIMEX3TimexLinkLink
ES100571.xml,54,-1,[9151 9170],-1,TIMEX3TimexLinkLink
ES100571.xml,54,-1,[9151 9189],-1,TIMEX3TimexLinkLink
ES100571.xml,54,-1,[9170 9134],-1,TIMEX3TimexLinkLink
ES100571.xml,54,-1,[9170 9151],-1,TIMEX3TimexLinkLink
ES100571.xml,54,-1,[9170 9189],-1,TIMEX3TimexLinkLink
ES100571.xml,54,-1,[9189 9134],-1,TIMEX3TimexLinkLink
ES100571.xml,54,-1,[9189 9151],-1,TIMEX3TimexLinkLink
ES100571.xml,54,-1,[9189 9170],-1,TIMEX3TimexLinkLink
ES100571.xml,59,-1,[9208 9225],-1,TIMEX3TimexLinkLink
ES100571.xml,59,10619,[9225 9208],CONTAINS,EVENTTLINKLink
ES100571.xml,64,-1,[9242 9259],-1,TIMEX3TimexLinkLink
ES100571.xml,64,-1,[9242 9278],-1,TIMEX3TimexLinkLink
ES100571.xml,64,-1,[9259 9242],-1,TIMEX3TimexLinkLink
ES100571.xml,64,-1,[9259 9278],-1,TIMEX3TimexLinkLink
ES100571.xml,64,10625,[9278 9242],CONTAINS,EVENTTLINKLink
ES100571.xml,64,-1,[9278 9259],-1,TIMEX3TimexLinkLink
ES100571.xml,69,-1,[9295 9312],-1,TIMEX3TimexLinkLink
ES100571.xml,69,-1,[9295 9331],-1,TIMEX3TimexLinkLink
ES100571.xml,69,-1,[9295 9348],-1,TIMEX3TimexLinkLink
ES100571.xml,69,-1,[9295 9365],-1,TIMEX3TimexLinkLink
ES100571.xml,69,10997,[9295 9382],CONTAINS,EVENTTLINKLink
ES100571.xml,69,11003,[9295 9401],CONTAINS,EVENTTLINKLink
ES100571.xml,69,-1,[9312 9295],-1,TIMEX3TimexLinkLink
ES100571.xml,69,-1,[9312 9331],-1,TIMEX3TimexLinkLink
ES100571.xml,69,-1,[9312 9348],-1,TIMEX3TimexLinkLink
ES100571.xml,69,-1,[9312 9365],-1,TIMEX3TimexLinkLink
ES100571.xml,69,-1,[9312 9382],-1,TIMEX3TimexLinkLink
ES100571.xml,69,-1,[9312 9401],-1,TIMEX3TimexLinkLink
ES100571.xml,69,10631,[9331 9295],CONTAINS,EVENTTLINKLink
ES100571.xml,69,-1,[9331 9312],-1,TIMEX3TimexLinkLink
ES100571.xml,69,-1,[9331 9348],-1,TIMEX3TimexLinkLink
ES100571.xml,69,-1,[9331 9365],-1,TIMEX3TimexLinkLink
ES100571.xml,69,-1,[9331 9382],-1,TIMEX3TimexLinkLink
ES100571.xml,69,-1,[9331 9401],-1,TIMEX3TimexLinkLink
ES100571.xml,69,10637,[9348 9295],CONTAINS,EVENTTLINKLink
ES100571.xml,69,-1,[9348 9312],-1,TIMEX3TimexLinkLink
ES100571.xml,69,-1,[9348 9331],-1,TIMEX3TimexLinkLink
ES100571.xml,69,-1,[9348 9365],-1,TIMEX3TimexLinkLink
ES100571.xml,69,-1,[9348 9382],-1,TIMEX3TimexLinkLink
ES100571.xml,69,-1,[9348 9401],-1,TIMEX3TimexLinkLink
ES100571.xml,69,10643,[9365 9295],CONTAINS,EVENTTLINKLink
ES100571.xml,69,-1,[9365 9312],-1,TIMEX3TimexLinkLink
ES100571.xml,69,-1,[9365 9331],-1,TIMEX3TimexLinkLink
ES100571.xml,69,-1,[9365 9348],-1,TIMEX3TimexLinkLink
ES100571.xml,69,-1,[9365 9382],-1,TIMEX3TimexLinkLink
ES100571.xml,69,-1,[9365 9401],-1,TIMEX3TimexLinkLink
ES100571.xml,69,-1,[9382 9295],-1,TIMEX3TimexLinkLink
ES100571.xml,69,-1,[9382 9312],-1,TIMEX3TimexLinkLink
ES100571.xml,69,-1,[9382 9331],-1,TIMEX3TimexLinkLink
ES100571.xml,69,-1,[9382 9348],-1,TIMEX3TimexLinkLink
ES100571.xml,69,-1,[9382 9365],-1,TIMEX3TimexLinkLink
ES100571.xml,69,-1,[9382 9401],-1,TIMEX3TimexLinkLink
ES100571.xml,69,-1,[9401 9295],-1,TIMEX3TimexLinkLink
ES100571.xml,69,-1,[9401 9312],-1,TIMEX3TimexLinkLink
ES100571.xml,69,-1,[9401 9331],-1,TIMEX3TimexLinkLink
ES100571.xml,69,-1,[9401 9348],-1,TIMEX3TimexLinkLink
ES100571.xml,69,-1,[9401 9365],-1,TIMEX3TimexLinkLink
ES100571.xml,69,-1,[9401 9382],-1,TIMEX3TimexLinkLink
ES100571.xml,74,-1,[9420 9454],-1,TIMEX3TimexLinkLink
ES100571.xml,74,-1,[9420 9437],-1,TIMEX3TimexLinkLink
ES100571.xml,74,-1,[9420 9473],-1,TIMEX3TimexLinkLink
ES100571.xml,74,-1,[9420 9492],-1,TIMEX3TimexLinkLink
ES100571.xml,74,-1,[9420 9509],-1,TIMEX3TimexLinkLink
ES100571.xml,74,-1,[9454 9420],-1,TIMEX3TimexLinkLink
ES100571.xml,74,-1,[9454 9437],-1,TIMEX3TimexLinkLink
ES100571.xml,74,-1,[9454 9473],-1,TIMEX3TimexLinkLink
ES100571.xml,74,-1,[9454 9492],-1,TIMEX3TimexLinkLink
ES100571.xml,74,-1,[9454 9509],-1,TIMEX3TimexLinkLink
ES100571.xml,74,10649,[9437 9420],CONTAINS,EVENTTLINKLink
ES100571.xml,74,-1,[9437 9454],-1,TIMEX3TimexLinkLink
ES100571.xml,74,-1,[9437 9473],-1,TIMEX3TimexLinkLink
ES100571.xml,74,-1,[9437 9492],-1,TIMEX3TimexLinkLink
ES100571.xml,74,-1,[9437 9509],-1,TIMEX3TimexLinkLink
ES100571.xml,74,-1,[9473 9420],-1,TIMEX3TimexLinkLink
ES100571.xml,74,-1,[9473 9454],-1,TIMEX3TimexLinkLink
ES100571.xml,74,-1,[9473 9437],-1,TIMEX3TimexLinkLink
ES100571.xml,74,-1,[9473 9492],-1,TIMEX3TimexLinkLink
ES100571.xml,74,-1,[9473 9509],-1,TIMEX3TimexLinkLink
ES100571.xml,74,10655,[9492 9420],CONTAINS,EVENTTLINKLink
ES100571.xml,74,-1,[9492 9454],-1,TIMEX3TimexLinkLink
ES100571.xml,74,-1,[9492 9437],-1,TIMEX3TimexLinkLink
ES100571.xml,74,-1,[9492 9473],-1,TIMEX3TimexLinkLink
ES100571.xml,74,-1,[9492 9509],-1,TIMEX3TimexLinkLink
ES100571.xml,74,10661,[9509 9420],CONTAINS,EVENTTLINKLink
ES100571.xml,74,-1,[9509 9454],-1,TIMEX3TimexLinkLink
ES100571.xml,74,-1,[9509 9437],-1,TIMEX3TimexLinkLink
ES100571.xml,74,-1,[9509 9473],-1,TIMEX3TimexLinkLink
ES100571.xml,74,-1,[9509 9492],-1,TIMEX3TimexLinkLink
ES100571.xml,79,11017,[9526 9543],CONTAINS,EVENTTLINKLink
ES100571.xml,79,-1,[9526 9579],-1,TIMEX3TimexLinkLink
ES100571.xml,79,-1,[9526 9562],-1,TIMEX3TimexLinkLink
ES100571.xml,79,-1,[9526 9598],-1,TIMEX3TimexLinkLink
ES100571.xml,79,-1,[9543 9526],-1,TIMEX3TimexLinkLink
ES100571.xml,79,-1,[9543 9579],-1,TIMEX3TimexLinkLink
ES100571.xml,79,-1,[9543 9562],-1,TIMEX3TimexLinkLink
ES100571.xml,79,-1,[9543 9598],-1,TIMEX3TimexLinkLink
ES100571.xml,79,-1,[9579 9526],-1,TIMEX3TimexLinkLink
ES100571.xml,79,-1,[9579 9543],-1,TIMEX3TimexLinkLink
ES100571.xml,79,-1,[9579 9562],-1,TIMEX3TimexLinkLink
ES100571.xml,79,-1,[9579 9598],-1,TIMEX3TimexLinkLink
ES100571.xml,79,10667,[9562 9526],CONTAINS,EVENTTLINKLink
ES100571.xml,79,-1,[9562 9543],-1,TIMEX3TimexLinkLink
ES100571.xml,79,-1,[9562 9579],-1,TIMEX3TimexLinkLink
ES100571.xml,79,-1,[9562 9598],-1,TIMEX3TimexLinkLink
ES100571.xml,79,10673,[9598 9526],CONTAINS,EVENTTLINKLink
ES100571.xml,79,-1,[9598 9543],-1,TIMEX3TimexLinkLink
ES100571.xml,79,-1,[9598 9579],-1,TIMEX3TimexLinkLink
ES100571.xml,79,-1,[9598 9562],-1,TIMEX3TimexLinkLink
ES100571.xml,84,-1,[9615 9632],-1,TIMEX3TimexLinkLink
ES100571.xml,84,-1,[9615 9649],-1,TIMEX3TimexLinkLink
ES100571.xml,84,-1,[9615 9666],-1,TIMEX3TimexLinkLink
ES100571.xml,84,-1,[9615 9683],-1,TIMEX3TimexLinkLink
ES100571.xml,84,-1,[9615 9700],-1,TIMEX3TimexLinkLink
ES100571.xml,84,10679,[9632 9615],CONTAINS,EVENTTLINKLink
ES100571.xml,84,-1,[9632 9649],-1,TIMEX3TimexLinkLink
ES100571.xml,84,-1,[9632 9666],-1,TIMEX3TimexLinkLink
ES100571.xml,84,-1,[9632 9683],-1,TIMEX3TimexLinkLink
ES100571.xml,84,-1,[9632 9700],-1,TIMEX3TimexLinkLink
ES100571.xml,84,10685,[9649 9615],CONTAINS,EVENTTLINKLink
ES100571.xml,84,-1,[9649 9632],-1,TIMEX3TimexLinkLink
ES100571.xml,84,-1,[9649 9666],-1,TIMEX3TimexLinkLink
ES100571.xml,84,-1,[9649 9683],-1,TIMEX3TimexLinkLink
ES100571.xml,84,-1,[9649 9700],-1,TIMEX3TimexLinkLink
ES100571.xml,84,10691,[9666 9615],BEFORE,EVENTTLINKLink
ES100571.xml,84,-1,[9666 9632],-1,TIMEX3TimexLinkLink
ES100571.xml,84,-1,[9666 9649],-1,TIMEX3TimexLinkLink
ES100571.xml,84,-1,[9666 9683],-1,TIMEX3TimexLinkLink
ES100571.xml,84,-1,[9666 9700],-1,TIMEX3TimexLinkLink
ES100571.xml,84,10697,[9683 9615],CONTAINS,EVENTTLINKLink
ES100571.xml,84,-1,[9683 9632],-1,TIMEX3TimexLinkLink
ES100571.xml,84,-1,[9683 9649],-1,TIMEX3TimexLinkLink
ES100571.xml,84,-1,[9683 9666],-1,TIMEX3TimexLinkLink
ES100571.xml,84,-1,[9683 9700],-1,TIMEX3TimexLinkLink
ES100571.xml,84,10703,[9700 9615],CONTAINS,EVENTTLINKLink
ES100571.xml,84,-1,[9700 9632],-1,TIMEX3TimexLinkLink
ES100571.xml,84,-1,[9700 9649],-1,TIMEX3TimexLinkLink
ES100571.xml,84,-1,[9700 9666],-1,TIMEX3TimexLinkLink
ES100571.xml,84,-1,[9700 9683],-1,TIMEX3TimexLinkLink
ES100571.xml,89,10709,[9717 9734],CONTAINS,EVENTTLINKLink
ES100571.xml,89,-1,[9717 9751],-1,TIMEX3TimexLinkLink
ES100571.xml,89,-1,[9717 9770],-1,TIMEX3TimexLinkLink
ES100571.xml,89,-1,[9717 9787],-1,TIMEX3TimexLinkLink
ES100571.xml,89,-1,[9717 9804],-1,TIMEX3TimexLinkLink
ES100571.xml,89,-1,[9717 9821],-1,TIMEX3TimexLinkLink
ES100571.xml,89,-1,[9717 9855],-1,TIMEX3TimexLinkLink
ES100571.xml,89,-1,[9717 9838],-1,TIMEX3TimexLinkLink
ES100571.xml,89,-1,[9734 9717],-1,TIMEX3TimexLinkLink
ES100571.xml,89,-1,[9734 9751],-1,TIMEX3TimexLinkLink
ES100571.xml,89,-1,[9734 9770],-1,TIMEX3TimexLinkLink
ES100571.xml,89,-1,[9734 9787],-1,TIMEX3TimexLinkLink
ES100571.xml,89,-1,[9734 9804],-1,TIMEX3TimexLinkLink
ES100571.xml,89,-1,[9734 9821],-1,TIMEX3TimexLinkLink
ES100571.xml,89,-1,[9734 9855],-1,TIMEX3TimexLinkLink
ES100571.xml,89,-1,[9734 9838],-1,TIMEX3TimexLinkLink
ES100571.xml,89,-1,[9751 9717],-1,TIMEX3TimexLinkLink
ES100571.xml,89,-1,[9751 9734],-1,TIMEX3TimexLinkLink
ES100571.xml,89,-1,[9751 9770],-1,TIMEX3TimexLinkLink
ES100571.xml,89,-1,[9751 9787],-1,TIMEX3TimexLinkLink
ES100571.xml,89,-1,[9751 9804],-1,TIMEX3TimexLinkLink
ES100571.xml,89,-1,[9751 9821],-1,TIMEX3TimexLinkLink
ES100571.xml,89,-1,[9751 9855],-1,TIMEX3TimexLinkLink
ES100571.xml,89,-1,[9751 9838],-1,TIMEX3TimexLinkLink
ES100571.xml,89,-1,[9770 9717],-1,TIMEX3TimexLinkLink
ES100571.xml,89,10715,[9770 9734],CONTAINS,EVENTTLINKLink
ES100571.xml,89,-1,[9770 9751],-1,TIMEX3TimexLinkLink
ES100571.xml,89,-1,[9770 9787],-1,TIMEX3TimexLinkLink
ES100571.xml,89,-1,[9770 9804],-1,TIMEX3TimexLinkLink
ES100571.xml,89,-1,[9770 9821],-1,TIMEX3TimexLinkLink
ES100571.xml,89,-1,[9770 9855],-1,TIMEX3TimexLinkLink
ES100571.xml,89,-1,[9770 9838],-1,TIMEX3TimexLinkLink
ES100571.xml,89,-1,[9787 9717],-1,TIMEX3TimexLinkLink
ES100571.xml,89,10721,[9787 9734],CONTAINS,EVENTTLINKLink
ES100571.xml,89,-1,[9787 9751],-1,TIMEX3TimexLinkLink
ES100571.xml,89,-1,[9787 9770],-1,TIMEX3TimexLinkLink
ES100571.xml,89,-1,[9787 9804],-1,TIMEX3TimexLinkLink
ES100571.xml,89,-1,[9787 9821],-1,TIMEX3TimexLinkLink
ES100571.xml,89,-1,[9787 9855],-1,TIMEX3TimexLinkLink
ES100571.xml,89,-1,[9787 9838],-1,TIMEX3TimexLinkLink
ES100571.xml,89,-1,[9804 9717],-1,TIMEX3TimexLinkLink
ES100571.xml,89,10727,[9804 9734],CONTAINS,EVENTTLINKLink
ES100571.xml,89,-1,[9804 9751],-1,TIMEX3TimexLinkLink
ES100571.xml,89,-1,[9804 9770],-1,TIMEX3TimexLinkLink
ES100571.xml,89,-1,[9804 9787],-1,TIMEX3TimexLinkLink
ES100571.xml,89,-1,[9804 9821],-1,TIMEX3TimexLinkLink
ES100571.xml,89,-1,[9804 9855],-1,TIMEX3TimexLinkLink
ES100571.xml,89,-1,[9804 9838],-1,TIMEX3TimexLinkLink
ES100571.xml,89,-1,[9821 9717],-1,TIMEX3TimexLinkLink
ES100571.xml,89,10733,[9821 9734],CONTAINS,EVENTTLINKLink
ES100571.xml,89,-1,[9821 9751],-1,TIMEX3TimexLinkLink
ES100571.xml,89,-1,[9821 9770],-1,TIMEX3TimexLinkLink
ES100571.xml,89,-1,[9821 9787],-1,TIMEX3TimexLinkLink
ES100571.xml,89,-1,[9821 9804],-1,TIMEX3TimexLinkLink
ES100571.xml,89,-1,[9821 9855],-1,TIMEX3TimexLinkLink
ES100571.xml,89,-1,[9821 9838],-1,TIMEX3TimexLinkLink
ES100571.xml,89,-1,[9855 9717],-1,TIMEX3TimexLinkLink
ES100571.xml,89,10739,[9855 9734],CONTAINS,EVENTTLINKLink
ES100571.xml,89,-1,[9855 9751],-1,TIMEX3TimexLinkLink
ES100571.xml,89,-1,[9855 9770],-1,TIMEX3TimexLinkLink
ES100571.xml,89,-1,[9855 9787],-1,TIMEX3TimexLinkLink
ES100571.xml,89,-1,[9855 9804],-1,TIMEX3TimexLinkLink
ES100571.xml,89,-1,[9855 9821],-1,TIMEX3TimexLinkLink
ES100571.xml,89,-1,[9855 9838],-1,TIMEX3TimexLinkLink
ES100571.xml,89,-1,[9838 9717],-1,TIMEX3TimexLinkLink
ES100571.xml,89,10745,[9838 9734],CONTAINS,EVENTTLINKLink
ES100571.xml,89,-1,[9838 9751],-1,TIMEX3TimexLinkLink
ES100571.xml,89,-1,[9838 9770],-1,TIMEX3TimexLinkLink
ES100571.xml,89,-1,[9838 9787],-1,TIMEX3TimexLinkLink
ES100571.xml,89,-1,[9838 9804],-1,TIMEX3TimexLinkLink
ES100571.xml,89,-1,[9838 9821],-1,TIMEX3TimexLinkLink
ES100571.xml,89,-1,[9838 9855],-1,TIMEX3TimexLinkLink
ES100571.xml,94,10757,[9872 9889],OVERLAP,EVENTTLINKLink
ES100571.xml,94,10754,[9872 9908],BEFORE,EVENTTLINKLink
ES100571.xml,94,-1,[9872 9925],-1,TIMEX3TimexLinkLink
ES100571.xml,94,-1,[9872 9944],-1,TIMEX3TimexLinkLink
ES100571.xml,94,-1,[9872 9961],-1,TIMEX3TimexLinkLink
ES100571.xml,94,10751,[9872 9978],BEFORE,EVENTTLINKLink
ES100571.xml,94,-1,[9872 9995],-1,TIMEX3TimexLinkLink
ES100571.xml,94,-1,[ 9872 10014],-1,TIMEX3TimexLinkLink
ES100571.xml,94,-1,[ 9872 10033],-1,TIMEX3TimexLinkLink
ES100571.xml,94,-1,[ 9872 10052],-1,TIMEX3TimexLinkLink
ES100571.xml,94,-1,[9872 8036],-1,TIMEX3TimexLinkLink
ES100571.xml,94,-1,[9872 8027],-1,TIMEX3TimexLinkLink
ES100571.xml,94,-1,[9889 9872],-1,TIMEX3TimexLinkLink
ES100571.xml,94,-1,[9889 9908],-1,TIMEX3TimexLinkLink
ES100571.xml,94,-1,[9889 9925],-1,TIMEX3TimexLinkLink
ES100571.xml,94,-1,[9889 9944],-1,TIMEX3TimexLinkLink
ES100571.xml,94,-1,[9889 9961],-1,TIMEX3TimexLinkLink
ES100571.xml,94,-1,[9889 9978],-1,TIMEX3TimexLinkLink
ES100571.xml,94,-1,[9889 9995],-1,TIMEX3TimexLinkLink
ES100571.xml,94,-1,[ 9889 10014],-1,TIMEX3TimexLinkLink
ES100571.xml,94,-1,[ 9889 10033],-1,TIMEX3TimexLinkLink
ES100571.xml,94,-1,[ 9889 10052],-1,TIMEX3TimexLinkLink
ES100571.xml,94,-1,[9889 8036],-1,TIMEX3TimexLinkLink
ES100571.xml,94,-1,[9889 8027],-1,TIMEX3TimexLinkLink
ES100571.xml,94,-1,[9908 9872],-1,TIMEX3TimexLinkLink
ES100571.xml,94,-1,[9908 9889],-1,TIMEX3TimexLinkLink
ES100571.xml,94,10765,[9908 9925],SIMULTANEOUS,EVENTTLINKLink
ES100571.xml,94,-1,[9908 9944],-1,TIMEX3TimexLinkLink
ES100571.xml,94,-1,[9908 9961],-1,TIMEX3TimexLinkLink
ES100571.xml,94,-1,[9908 9978],-1,TIMEX3TimexLinkLink
ES100571.xml,94,-1,[9908 9995],-1,TIMEX3TimexLinkLink
ES100571.xml,94,-1,[ 9908 10014],-1,TIMEX3TimexLinkLink
ES100571.xml,94,-1,[ 9908 10033],-1,TIMEX3TimexLinkLink
ES100571.xml,94,-1,[ 9908 10052],-1,TIMEX3TimexLinkLink
ES100571.xml,94,-1,[9908 8036],-1,TIMEX3TimexLinkLink
ES100571.xml,94,-1,[9908 8027],-1,TIMEX3TimexLinkLink
ES100571.xml,94,-1,[9925 9872],-1,TIMEX3TimexLinkLink
ES100571.xml,94,-1,[9925 9889],-1,TIMEX3TimexLinkLink
ES100571.xml,94,-1,[9925 9908],-1,TIMEX3TimexLinkLink
ES100571.xml,94,-1,[9925 9944],-1,TIMEX3TimexLinkLink
ES100571.xml,94,-1,[9925 9961],-1,TIMEX3TimexLinkLink
ES100571.xml,94,-1,[9925 9978],-1,TIMEX3TimexLinkLink
ES100571.xml,94,-1,[9925 9995],-1,TIMEX3TimexLinkLink
ES100571.xml,94,-1,[ 9925 10014],-1,TIMEX3TimexLinkLink
ES100571.xml,94,-1,[ 9925 10033],-1,TIMEX3TimexLinkLink
ES100571.xml,94,-1,[ 9925 10052],-1,TIMEX3TimexLinkLink
ES100571.xml,94,-1,[9925 8036],-1,TIMEX3TimexLinkLink
ES100571.xml,94,-1,[9925 8027],-1,TIMEX3TimexLinkLink
ES100571.xml,94,-1,[9944 9872],-1,TIMEX3TimexLinkLink
ES100571.xml,94,-1,[9944 9889],-1,TIMEX3TimexLinkLink
ES100571.xml,94,-1,[9944 9908],-1,TIMEX3TimexLinkLink
ES100571.xml,94,-1,[9944 9925],-1,TIMEX3TimexLinkLink
ES100571.xml,94,-1,[9944 9961],-1,TIMEX3TimexLinkLink
ES100571.xml,94,10771,[9944 9978],BEFORE,EVENTTLINKLink
ES100571.xml,94,-1,[9944 9995],-1,TIMEX3TimexLinkLink
ES100571.xml,94,-1,[ 9944 10014],-1,TIMEX3TimexLinkLink
ES100571.xml,94,-1,[ 9944 10033],-1,TIMEX3TimexLinkLink
ES100571.xml,94,-1,[ 9944 10052],-1,TIMEX3TimexLinkLink
ES100571.xml,94,-1,[9944 8036],-1,TIMEX3TimexLinkLink
ES100571.xml,94,-1,[9944 8027],-1,TIMEX3TimexLinkLink
ES100571.xml,94,-1,[9961 9872],-1,TIMEX3TimexLinkLink
ES100571.xml,94,-1,[9961 9889],-1,TIMEX3TimexLinkLink
ES100571.xml,94,-1,[9961 9908],-1,TIMEX3TimexLinkLink
ES100571.xml,94,-1,[9961 9925],-1,TIMEX3TimexLinkLink
ES100571.xml,94,-1,[9961 9944],-1,TIMEX3TimexLinkLink
ES100571.xml,94,10777,[9961 9978],BEFORE,EVENTTLINKLink
ES100571.xml,94,-1,[9961 9995],-1,TIMEX3TimexLinkLink
ES100571.xml,94,-1,[ 9961 10014],-1,TIMEX3TimexLinkLink
ES100571.xml,94,-1,[ 9961 10033],-1,TIMEX3TimexLinkLink
ES100571.xml,94,-1,[ 9961 10052],-1,TIMEX3TimexLinkLink
ES100571.xml,94,-1,[9961 8036],-1,TIMEX3TimexLinkLink
ES100571.xml,94,-1,[9961 8027],-1,TIMEX3TimexLinkLink
ES100571.xml,94,-1,[9978 9872],-1,TIMEX3TimexLinkLink
ES100571.xml,94,-1,[9978 9889],-1,TIMEX3TimexLinkLink
ES100571.xml,94,-1,[9978 9908],-1,TIMEX3TimexLinkLink
ES100571.xml,94,-1,[9978 9925],-1,TIMEX3TimexLinkLink
ES100571.xml,94,-1,[9978 9944],-1,TIMEX3TimexLinkLink
ES100571.xml,94,-1,[9978 9961],-1,TIMEX3TimexLinkLink
ES100571.xml,94,11045,[9978 9995],CONTAINS,EVENTTLINKLink
ES100571.xml,94,11042,[ 9978 10014],CONTAINS,EVENTTLINKLink
ES100571.xml,94,11048,[ 9978 10033],OVERLAP,EVENTTLINKLink
ES100571.xml,94,-1,[ 9978 10052],-1,TIMEX3TimexLinkLink
ES100571.xml,94,-1,[9978 8036],-1,TIMEX3TimexLinkLink
ES100571.xml,94,-1,[9978 8027],-1,TIMEX3TimexLinkLink
ES100571.xml,94,-1,[9995 9872],-1,TIMEX3TimexLinkLink
ES100571.xml,94,-1,[9995 9889],-1,TIMEX3TimexLinkLink
ES100571.xml,94,-1,[9995 9908],-1,TIMEX3TimexLinkLink
ES100571.xml,94,-1,[9995 9925],-1,TIMEX3TimexLinkLink
ES100571.xml,94,-1,[9995 9944],-1,TIMEX3TimexLinkLink
ES100571.xml,94,-1,[9995 9961],-1,TIMEX3TimexLinkLink
ES100571.xml,94,-1,[9995 9978],-1,TIMEX3TimexLinkLink
ES100571.xml,94,-1,[ 9995 10014],-1,TIMEX3TimexLinkLink
ES100571.xml,94,-1,[ 9995 10033],-1,TIMEX3TimexLinkLink
ES100571.xml,94,-1,[ 9995 10052],-1,TIMEX3TimexLinkLink
ES100571.xml,94,-1,[9995 8036],-1,TIMEX3TimexLinkLink
ES100571.xml,94,-1,[9995 8027],-1,TIMEX3TimexLinkLink
ES100571.xml,94,-1,[10014  9872],-1,TIMEX3TimexLinkLink
ES100571.xml,94,-1,[10014  9889],-1,TIMEX3TimexLinkLink
ES100571.xml,94,-1,[10014  9908],-1,TIMEX3TimexLinkLink
