file,id_sentence,sentence_begin,sentence_end,link,pairs_events
ES100410.xml,34,637,979,EVENTTLINKLink,"[['5125', '5142'], ['5125', '5159'], ['5125', '5178'], ['5125', '5197'], ['5125', '5216'], ['5125', '5233'], ['5125', '5250'], ['5125', '5267'], ['5125', '5286'], ['5125', '5305'], ['5125', '5322'], ['5125', '4661'], ['5142', '5125'], ['5142', '5159'], ['5142', '5178'], ['5142', '5197'], ['5142', '5216'], ['5142', '5233'], ['5142', '5250'], ['5142', '5267'], ['5142', '5286'], ['5142', '5305'], ['5142', '5322'], ['5142', '4661'], ['5159', '5125'], ['5159', '5142'], ['5159', '5178'], ['5159', '5197'], ['5159', '5216'], ['5159', '5233'], ['5159', '5250'], ['5159', '5267'], ['5159', '5286'], ['5159', '5305'], ['5159', '5322'], ['5159', '4661'], ['5178', '5125'], ['5178', '5142'], ['5178', '5159'], ['5178', '5197'], ['5178', '5216'], ['5178', '5233'], ['5178', '5250'], ['5178', '5267'], ['5178', '5286'], ['5178', '5305'], ['5178', '5322'], ['5178', '4661'], ['5197', '5125'], ['5197', '5142'], ['5197', '5159'], ['5197', '5178'], ['5197', '5216'], ['5197', '5233'], ['5197', '5250'], ['5197', '5267'], ['5197', '5286'], ['5197', '5305'], ['5197', '5322'], ['5197', '4661'], ['5216', '5125'], ['5216', '5142'], ['5216', '5159'], ['5216', '5178'], ['5216', '5197'], ['5216', '5233'], ['5216', '5250'], ['5216', '5267'], ['5216', '5286'], ['5216', '5305'], ['5216', '5322'], ['5216', '4661'], ['5233', '5125'], ['5233', '5142'], ['5233', '5159'], ['5233', '5178'], ['5233', '5197'], ['5233', '5216'], ['5233', '5250'], ['5233', '5267'], ['5233', '5286'], ['5233', '5305'], ['5233', '5322'], ['5233', '4661'], ['5250', '5125'], ['5250', '5142'], ['5250', '5159'], ['5250', '5178'], ['5250', '5197'], ['5250', '5216'], ['5250', '5233'], ['5250', '5267'], ['5250', '5286'], ['5250', '5305'], ['5250', '5322'], ['5250', '4661'], ['5267', '5125'], ['5267', '5142'], ['5267', '5159'], ['5267', '5178'], ['5267', '5197'], ['5267', '5216'], ['5267', '5233'], ['5267', '5250'], ['5267', '5286'], ['5267', '5305'], ['5267', '5322'], ['5267', '4661'], ['5286', '5125'], ['5286', '5142'], ['5286', '5159'], ['5286', '5178'], ['5286', '5197'], ['5286', '5216'], ['5286', '5233'], ['5286', '5250'], ['5286', '5267'], ['5286', '5305'], ['5286', '5322'], ['5286', '4661'], ['5305', '5125'], ['5305', '5142'], ['5305', '5159'], ['5305', '5178'], ['5305', '5197'], ['5305', '5216'], ['5305', '5233'], ['5305', '5250'], ['5305', '5267'], ['5305', '5286'], ['5305', '5322'], ['5305', '4661'], ['5322', '5125'], ['5322', '5142'], ['5322', '5159'], ['5322', '5178'], ['5322', '5197'], ['5322', '5216'], ['5322', '5233'], ['5322', '5250'], ['5322', '5267'], ['5322', '5286'], ['5322', '5305'], ['5322', '4661']]"
ES100410.xml,39,980,1196,EVENTTLINKLink,"[['5339', '5356'], ['5339', '5375'], ['5339', '5392'], ['5339', '5411'], ['5339', '5430'], ['5339', '5449'], ['5339', '5468'], ['5356', '5339'], ['5356', '5375'], ['5356', '5392'], ['5356', '5411'], ['5356', '5430'], ['5356', '5449'], ['5356', '5468'], ['5375', '5339'], ['5375', '5356'], ['5375', '5392'], ['5375', '5411'], ['5375', '5430'], ['5375', '5449'], ['5375', '5468'], ['5392', '5339'], ['5392', '5356'], ['5392', '5375'], ['5392', '5411'], ['5392', '5430'], ['5392', '5449'], ['5392', '5468'], ['5411', '5339'], ['5411', '5356'], ['5411', '5375'], ['5411', '5392'], ['5411', '5430'], ['5411', '5449'], ['5411', '5468'], ['5430', '5339'], ['5430', '5356'], ['5430', '5375'], ['5430', '5392'], ['5430', '5411'], ['5430', '5449'], ['5430', '5468'], ['5449', '5339'], ['5449', '5356'], ['5449', '5375'], ['5449', '5392'], ['5449', '5411'], ['5449', '5430'], ['5449', '5468'], ['5468', '5339'], ['5468', '5356'], ['5468', '5375'], ['5468', '5392'], ['5468', '5411'], ['5468', '5430'], ['5468', '5449']]"
ES100410.xml,44,1198,1620,EVENTTLINKLink,"[['5485', '5502'], ['5485', '5519'], ['5485', '5536'], ['5485', '5555'], ['5485', '5574'], ['5485', '5593'], ['5485', '5618'], ['5485', '5637'], ['5485', '5654'], ['5485', '5671'], ['5485', '4670'], ['5502', '5485'], ['5502', '5519'], ['5502', '5536'], ['5502', '5555'], ['5502', '5574'], ['5502', '5593'], ['5502', '5618'], ['5502', '5637'], ['5502', '5654'], ['5502', '5671'], ['5502', '4670'], ['5519', '5485'], ['5519', '5502'], ['5519', '5536'], ['5519', '5555'], ['5519', '5574'], ['5519', '5593'], ['5519', '5618'], ['5519', '5637'], ['5519', '5654'], ['5519', '5671'], ['5519', '4670'], ['5536', '5485'], ['5536', '5502'], ['5536', '5519'], ['5536', '5555'], ['5536', '5574'], ['5536', '5593'], ['5536', '5618'], ['5536', '5637'], ['5536', '5654'], ['5536', '5671'], ['5536', '4670'], ['5555', '5485'], ['5555', '5502'], ['5555', '5519'], ['5555', '5536'], ['5555', '5574'], ['5555', '5593'], ['5555', '5618'], ['5555', '5637'], ['5555', '5654'], ['5555', '5671'], ['5555', '4670'], ['5574', '5485'], ['5574', '5502'], ['5574', '5519'], ['5574', '5536'], ['5574', '5555'], ['5574', '5593'], ['5574', '5618'], ['5574', '5637'], ['5574', '5654'], ['5574', '5671'], ['5574', '4670'], ['5593', '5485'], ['5593', '5502'], ['5593', '5519'], ['5593', '5536'], ['5593', '5555'], ['5593', '5574'], ['5593', '5618'], ['5593', '5637'], ['5593', '5654'], ['5593', '5671'], ['5593', '4670'], ['5618', '5485'], ['5618', '5502'], ['5618', '5519'], ['5618', '5536'], ['5618', '5555'], ['5618', '5574'], ['5618', '5593'], ['5618', '5637'], ['5618', '5654'], ['5618', '5671'], ['5618', '4670'], ['5637', '5485'], ['5637', '5502'], ['5637', '5519'], ['5637', '5536'], ['5637', '5555'], ['5637', '5574'], ['5637', '5593'], ['5637', '5618'], ['5637', '5654'], ['5637', '5671'], ['5637', '4670'], ['5654', '5485'], ['5654', '5502'], ['5654', '5519'], ['5654', '5536'], ['5654', '5555'], ['5654', '5574'], ['5654', '5593'], ['5654', '5618'], ['5654', '5637'], ['5654', '5671'], ['5654', '4670'], ['5671', '5485'], ['5671', '5502'], ['5671', '5519'], ['5671', '5536'], ['5671', '5555'], ['5671', '5574'], ['5671', '5593'], ['5671', '5618'], ['5671', '5637'], ['5671', '5654'], ['5671', '4670']]"
ES100410.xml,49,1622,1866,EVENTTLINKLink,"[['5688', '5705'], ['5688', '5724'], ['5688', '5743'], ['5688', '5762'], ['5688', '5781'], ['5688', '5800'], ['5688', '5819'], ['5688', '4679'], ['5705', '5688'], ['5705', '5724'], ['5705', '5743'], ['5705', '5762'], ['5705', '5781'], ['5705', '5800'], ['5705', '5819'], ['5705', '4679'], ['5724', '5688'], ['5724', '5705'], ['5724', '5743'], ['5724', '5762'], ['5724', '5781'], ['5724', '5800'], ['5724', '5819'], ['5724', '4679'], ['5743', '5688'], ['5743', '5705'], ['5743', '5724'], ['5743', '5762'], ['5743', '5781'], ['5743', '5800'], ['5743', '5819'], ['5743', '4679'], ['5762', '5688'], ['5762', '5705'], ['5762', '5724'], ['5762', '5743'], ['5762', '5781'], ['5762', '5800'], ['5762', '5819'], ['5762', '4679'], ['5781', '5688'], ['5781', '5705'], ['5781', '5724'], ['5781', '5743'], ['5781', '5762'], ['5781', '5800'], ['5781', '5819'], ['5781', '4679'], ['5800', '5688'], ['5800', '5705'], ['5800', '5724'], ['5800', '5743'], ['5800', '5762'], ['5800', '5781'], ['5800', '5819'], ['5800', '4679'], ['5819', '5688'], ['5819', '5705'], ['5819', '5724'], ['5819', '5743'], ['5819', '5762'], ['5819', '5781'], ['5819', '5800'], ['5819', '4679']]"
ES100410.xml,54,1867,2014,EVENTTLINKLink,"[['5838', '5874'], ['5838', '5857'], ['5874', '5838'], ['5874', '5857'], ['5857', '5838'], ['5857', '5874']]"
ES100412.xml,4380,0,153,EVENTTLINKLink,"[['4445', '4460'], ['4445', '4475'], ['4445', '4490'], ['4460', '4445'], ['4460', '4475'], ['4460', '4490'], ['4475', '4445'], ['4475', '4460'], ['4475', '4490'], ['4490', '4445'], ['4490', '4460'], ['4490', '4475']]"
ES100412.xml,4385,154,284,EVENTTLINKLink,"[['4505', '4520'], ['4505', '4535'], ['4505', '4550'], ['4505', '4565'], ['4520', '4505'], ['4520', '4535'], ['4520', '4550'], ['4520', '4565'], ['4535', '4505'], ['4535', '4520'], ['4535', '4550'], ['4535', '4565'], ['4550', '4505'], ['4550', '4520'], ['4550', '4535'], ['4550', '4565'], ['4565', '4505'], ['4565', '4520'], ['4565', '4535'], ['4565', '4550']]"
ES100412.xml,4390,285,395,EVENTTLINKLink,"[['4580', '4595'], ['4595', '4580']]"
ES100412.xml,4395,396,504,EVENTTLINKLink,"[['4610', '4625'], ['4610', '4640'], ['4625', '4610'], ['4625', '4640'], ['4640', '4610'], ['4640', '4625']]"
ES100412.xml,4400,505,637,EVENTTLINKLink,"[['4655', '4670'], ['4655', '4685'], ['4670', '4655'], ['4670', '4685'], ['4685', '4655'], ['4685', '4670']]"
ES100412.xml,4405,638,822,EVENTTLINKLink,"[['4700', '4715'], ['4700', '4730'], ['4700', '4745'], ['4700', '4760'], ['4715', '4700'], ['4715', '4730'], ['4715', '4745'], ['4715', '4760'], ['4730', '4700'], ['4730', '4715'], ['4730', '4745'], ['4730', '4760'], ['4745', '4700'], ['4745', '4715'], ['4745', '4730'], ['4745', '4760'], ['4760', '4700'], ['4760', '4715'], ['4760', '4730'], ['4760', '4745']]"
ES100412.xml,4410,823,918,EVENTTLINKLink,"[['4775', '4790'], ['4775', '4805'], ['4790', '4775'], ['4790', '4805'], ['4805', '4775'], ['4805', '4790']]"
ES100412.xml,4415,919,1082,EVENTTLINKLink,"[['4820', '4835'], ['4820', '4850'], ['4820', '4865'], ['4820', '4880'], ['4835', '4820'], ['4835', '4850'], ['4835', '4865'], ['4835', '4880'], ['4850', '4820'], ['4850', '4835'], ['4850', '4865'], ['4850', '4880'], ['4865', '4820'], ['4865', '4835'], ['4865', '4850'], ['4865', '4880'], ['4880', '4820'], ['4880', '4835'], ['4880', '4850'], ['4880', '4865']]"
ES100412.xml,4420,1086,1198,EVENTTLINKLink,"[['4899', '4914'], ['4899', '4929'], ['4899', '4944'], ['4914', '4899'], ['4914', '4929'], ['4914', '4944'], ['4929', '4899'], ['4929', '4914'], ['4929', '4944'], ['4944', '4899'], ['4944', '4914'], ['4944', '4929']]"
ES100412.xml,4425,1199,1479,EVENTTLINKLink,"[['4959', '4974'], ['4959', '4989'], ['4959', '5004'], ['4959', '5019'], ['4959', '5034'], ['4959', '5049'], ['4974', '4959'], ['4974', '4989'], ['4974', '5004'], ['4974', '5019'], ['4974', '5034'], ['4974', '5049'], ['4989', '4959'], ['4989', '4974'], ['4989', '5004'], ['4989', '5019'], ['4989', '5034'], ['4989', '5049'], ['5004', '4959'], ['5004', '4974'], ['5004', '4989'], ['5004', '5019'], ['5004', '5034'], ['5004', '5049'], ['5019', '4959'], ['5019', '4974'], ['5019', '4989'], ['5019', '5004'], ['5019', '5034'], ['5019', '5049'], ['5034', '4959'], ['5034', '4974'], ['5034', '4989'], ['5034', '5004'], ['5034', '5019'], ['5034', '5049'], ['5049', '4959'], ['5049', '4974'], ['5049', '4989'], ['5049', '5004'], ['5049', '5019'], ['5049', '5034']]"
ES100412.xml,4430,1481,1886,EVENTTLINKLink,"[['5064', '5079'], ['5064', '5094'], ['5064', '5109'], ['5064', '5124'], ['5064', '5139'], ['5079', '5064'], ['5079', '5094'], ['5079', '5109'], ['5079', '5124'], ['5079', '5139'], ['5094', '5064'], ['5094', '5079'], ['5094', '5109'], ['5094', '5124'], ['5094', '5139'], ['5109', '5064'], ['5109', '5079'], ['5109', '5094'], ['5109', '5124'], ['5109', '5139'], ['5124', '5064'], ['5124', '5079'], ['5124', '5094'], ['5124', '5109'], ['5124', '5139'], ['5139', '5064'], ['5139', '5079'], ['5139', '5094'], ['5139', '5109'], ['5139', '5124']]"
ES100412.xml,4435,1887,1968,EVENTTLINKLink,"[['5154', '5169'], ['5154', '5184'], ['5169', '5154'], ['5169', '5184'], ['5184', '5154'], ['5184', '5169']]"
ES100412.xml,4440,1969,2135,EVENTTLINKLink,"[['5199', '5214'], ['5199', '5229'], ['5199', '5244'], ['5199', '5259'], ['5214', '5199'], ['5214', '5229'], ['5214', '5244'], ['5214', '5259'], ['5229', '5199'], ['5229', '5214'], ['5229', '5244'], ['5229', '5259'], ['5244', '5199'], ['5244', '5214'], ['5244', '5229'], ['5244', '5259'], ['5259', '5199'], ['5259', '5214'], ['5259', '5229'], ['5259', '5244']]"
ES100002.xml,19,0,86,EVENTTLINKLink,"[['4834', '4853'], ['4853', '4834']]"
ES100002.xml,24,87,174,EVENTTLINKLink,"[['4870', '4887'], ['4887', '4870']]"
ES100002.xml,29,175,420,EVENTTLINKLink,"[['4906', '4923'], ['4906', '4942'], ['4906', '5520'], ['4906', '4959'], ['4906', '4978'], ['4906', '5539'], ['4906', '4995'], ['4906', '5014'], ['4923', '4906'], ['4923', '4942'], ['4923', '5520'], ['4923', '4959'], ['4923', '4978'], ['4923', '5539'], ['4923', '4995'], ['4923', '5014'], ['4942', '4906'], ['4942', '4923'], ['4942', '5520'], ['4942', '4959'], ['4942', '4978'], ['4942', '5539'], ['4942', '4995'], ['4942', '5014'], ['5520', '4906'], ['5520', '4923'], ['5520', '4942'], ['5520', '4959'], ['5520', '4978'], ['5520', '5539'], ['5520', '4995'], ['5520', '5014'], ['4959', '4906'], ['4959', '4923'], ['4959', '4942'], ['4959', '5520'], ['4959', '4978'], ['4959', '5539'], ['4959', '4995'], ['4959', '5014'], ['4978', '4906'], ['4978', '4923'], ['4978', '4942'], ['4978', '5520'], ['4978', '4959'], ['4978', '5539'], ['4978', '4995'], ['4978', '5014'], ['5539', '4906'], ['5539', '4923'], ['5539', '4942'], ['5539', '5520'], ['5539', '4959'], ['5539', '4978'], ['5539', '4995'], ['5539', '5014'], ['4995', '4906'], ['4995', '4923'], ['4995', '4942'], ['4995', '5520'], ['4995', '4959'], ['4995', '4978'], ['4995', '5539'], ['4995', '5014'], ['5014', '4906'], ['5014', '4923'], ['5014', '4942'], ['5014', '5520'], ['5014', '4959'], ['5014', '4978'], ['5014', '5539'], ['5014', '4995']]"
ES100002.xml,34,421,494,EVENTTLINKLink,"[['5586', '5031'], ['5586', '5605'], ['5586', '4807'], ['5031', '5586'], ['5031', '5605'], ['5031', '4807'], ['5605', '5586'], ['5605', '5031'], ['5605', '4807']]"
ES100002.xml,39,498,570,EVENTTLINKLink,"[['5050', '5067'], ['5067', '5050']]"
ES100002.xml,49,576,602,EVENTTLINKLink,"[['5103', '5086'], ['5086', '5103']]"
ES100002.xml,59,632,679,EVENTTLINKLink,"[['5120', '5137'], ['5137', '5120']]"
ES100002.xml,64,681,817,EVENTTLINKLink,"[['5156', '5628'], ['5156', '5647'], ['5628', '5156'], ['5628', '5647'], ['5647', '5156'], ['5647', '5628']]"
ES100002.xml,74,861,904,EVENTTLINKLink,"[['5173', '5190'], ['5190', '5173']]"
ES100002.xml,79,905,1020,EVENTTLINKLink,"[['5664', '5207'], ['5664', '5224'], ['5664', '5243'], ['5207', '5664'], ['5207', '5224'], ['5207', '5243'], ['5224', '5664'], ['5224', '5207'], ['5224', '5243'], ['5243', '5664'], ['5243', '5207'], ['5243', '5224']]"
ES100002.xml,89,1067,1152,EVENTTLINKLink,"[['5262', '5279'], ['5262', '5715'], ['5279', '5262'], ['5279', '5715'], ['5715', '5262'], ['5715', '5279']]"
ES100002.xml,94,1154,1341,EVENTTLINKLink,"[['5296', '5313'], ['5296', '5744'], ['5296', '5763'], ['5313', '5296'], ['5313', '5744'], ['5313', '5763'], ['5744', '5296'], ['5744', '5313'], ['5744', '5763'], ['5763', '5296'], ['5763', '5313'], ['5763', '5744']]"
ES100002.xml,99,1345,1431,EVENTTLINKLink,"[['5330', '5347'], ['5347', '5330']]"
ES100002.xml,104,1433,1486,EVENTTLINKLink,"[['5366', '5385'], ['5385', '5366']]"
ES100002.xml,109,1487,1584,EVENTTLINKLink,"[['5402', '5850'], ['5402', '5419'], ['5850', '5402'], ['5850', '5419'], ['5419', '5402'], ['5419', '5850']]"
ES100002.xml,119,1621,1827,EVENTTLINKLink,"[['5438', '5869'], ['5438', '5455'], ['5438', '5886'], ['5438', '5903'], ['5438', '5922'], ['5438', '5493'], ['5869', '5438'], ['5869', '5455'], ['5869', '5886'], ['5869', '5903'], ['5869', '5922'], ['5869', '5493'], ['5455', '5438'], ['5455', '5869'], ['5455', '5886'], ['5455', '5903'], ['5455', '5922'], ['5455', '5493'], ['5886', '5438'], ['5886', '5869'], ['5886', '5455'], ['5886', '5903'], ['5886', '5922'], ['5886', '5493'], ['5903', '5438'], ['5903', '5869'], ['5903', '5455'], ['5903', '5886'], ['5903', '5922'], ['5903', '5493'], ['5922', '5438'], ['5922', '5869'], ['5922', '5455'], ['5922', '5886'], ['5922', '5903'], ['5922', '5493']]"
ES100002.xml,124,1828,2091,EVENTTLINKLink,"[['5941', '5958'], ['5941', '5977'], ['5941', '5994'], ['5941', '6011'], ['5941', '6028'], ['5941', '6047'], ['5941', '6064'], ['5941', '6081'], ['5958', '5941'], ['5958', '5977'], ['5958', '5994'], ['5958', '6011'], ['5958', '6028'], ['5958', '6047'], ['5958', '6064'], ['5958', '6081'], ['5977', '5941'], ['5977', '5958'], ['5977', '5994'], ['5977', '6011'], ['5977', '6028'], ['5977', '6047'], ['5977', '6064'], ['5977', '6081'], ['5994', '5941'], ['5994', '5958'], ['5994', '5977'], ['5994', '6011'], ['5994', '6028'], ['5994', '6047'], ['5994', '6064'], ['5994', '6081'], ['6011', '5941'], ['6011', '5958'], ['6011', '5977'], ['6011', '5994'], ['6011', '6028'], ['6011', '6047'], ['6011', '6064'], ['6011', '6081'], ['6028', '5941'], ['6028', '5958'], ['6028', '5977'], ['6028', '5994'], ['6028', '6011'], ['6028', '6047'], ['6028', '6064'], ['6028', '6081'], ['6047', '5941'], ['6047', '5958'], ['6047', '5977'], ['6047', '5994'], ['6047', '6011'], ['6047', '6028'], ['6047', '6064'], ['6047', '6081'], ['6064', '5941'], ['6064', '5958'], ['6064', '5977'], ['6064', '5994'], ['6064', '6011'], ['6064', '6028'], ['6064', '6047'], ['6064', '6081'], ['6081', '5941'], ['6081', '5958'], ['6081', '5977'], ['6081', '5994'], ['6081', '6011'], ['6081', '6028'], ['6081', '6047'], ['6081', '6064']]"
ES100002.xml,129,2092,2236,EVENTTLINKLink,"[['6146', '6165'], ['6146', '6182'], ['6146', '6201'], ['6146', '6220'], ['6146', '5478'], ['6165', '6146'], ['6165', '6182'], ['6165', '6201'], ['6165', '6220'], ['6165', '5478'], ['6182', '6146'], ['6182', '6165'], ['6182', '6201'], ['6182', '6220'], ['6182', '5478'], ['6201', '6146'], ['6201', '6165'], ['6201', '6182'], ['6201', '6220'], ['6201', '5478'], ['6220', '6146'], ['6220', '6165'], ['6220', '6182'], ['6220', '6201'], ['6220', '5478']]"
ES100994.xml,7518,48,140,EVENTTLINKLink,"[['7628', '7643'], ['7628', '7658'], ['7628', '7673'], ['7643', '7628'], ['7643', '7658'], ['7643', '7673'], ['7658', '7628'], ['7658', '7643'], ['7658', '7673'], ['7673', '7628'], ['7673', '7643'], ['7673', '7658']]"
ES100994.xml,7523,141,345,EVENTTLINKLink,"[['7688', '7703'], ['7688', '7718'], ['7688', '7733'], ['7688', '9142'], ['7703', '7688'], ['7703', '7718'], ['7703', '7733'], ['7703', '9142'], ['7718', '7688'], ['7718', '7703'], ['7718', '7733'], ['7718', '9142'], ['7733', '7688'], ['7733', '7703'], ['7733', '7718'], ['7733', '9142']]"
ES100994.xml,7528,346,448,EVENTTLINKLink,"[['7748', '7763'], ['7748', '7780'], ['7763', '7748'], ['7763', '7780'], ['7780', '7748'], ['7780', '7763']]"
ES100994.xml,7533,449,629,EVENTTLINKLink,"[['7795', '7810'], ['7795', '7825'], ['7795', '7840'], ['7810', '7795'], ['7810', '7825'], ['7810', '7840'], ['7825', '7795'], ['7825', '7810'], ['7825', '7840'], ['7840', '7795'], ['7840', '7810'], ['7840', '7825']]"
ES100994.xml,7538,630,736,EVENTTLINKLink,"[['7855', '7870'], ['7855', '7885'], ['7870', '7855'], ['7870', '7885'], ['7885', '7855'], ['7885', '7870']]"
ES100994.xml,7543,737,790,EVENTTLINKLink,"[['7900', '7915'], ['7915', '7900']]"
ES100994.xml,7548,791,861,EVENTTLINKLink,"[['7930', '7945'], ['7930', '7960'], ['7945', '7930'], ['7945', '7960'], ['7960', '7930'], ['7960', '7945']]"
ES100994.xml,7553,862,995,EVENTTLINKLink,"[['7975', '7990'], ['7975', '8005'], ['7975', '8020'], ['7975', '8035'], ['7975', '8050'], ['7990', '7975'], ['7990', '8005'], ['7990', '8020'], ['7990', '8035'], ['7990', '8050'], ['8005', '7975'], ['8005', '7990'], ['8005', '8020'], ['8005', '8035'], ['8005', '8050'], ['8020', '7975'], ['8020', '7990'], ['8020', '8005'], ['8020', '8035'], ['8020', '8050'], ['8035', '7975'], ['8035', '7990'], ['8035', '8005'], ['8035', '8020'], ['8035', '8050'], ['8050', '7975'], ['8050', '7990'], ['8050', '8005'], ['8050', '8020'], ['8050', '8035']]"
ES100994.xml,7558,996,1175,EVENTTLINKLink,"[['8065', '8080'], ['8065', '8095'], ['8080', '8065'], ['8080', '8095'], ['8095', '8065'], ['8095', '8080']]"
ES100994.xml,7563,1176,1240,EVENTTLINKLink,"[['8110', '8125'], ['8125', '8110']]"
ES100994.xml,7568,1241,1311,EVENTTLINKLink,"[['8140', '8155'], ['8155', '8140']]"
ES100994.xml,7573,1312,1467,EVENTTLINKLink,"[['8170', '8185'], ['8170', '8200'], ['8170', '8215'], ['8185', '8170'], ['8185', '8200'], ['8185', '8215'], ['8200', '8170'], ['8200', '8185'], ['8200', '8215'], ['8215', '8170'], ['8215', '8185'], ['8215', '8200']]"
ES100994.xml,7578,1468,1684,EVENTTLINKLink,"[['8230', '8245'], ['8230', '8260'], ['8230', '8279'], ['8245', '8230'], ['8245', '8260'], ['8245', '8279'], ['8260', '8230'], ['8260', '8245'], ['8260', '8279'], ['8279', '8230'], ['8279', '8245'], ['8279', '8260']]"
ES100994.xml,7583,1685,1850,EVENTTLINKLink,"[['8294', '8312'], ['8294', '8327'], ['8294', '8342'], ['8294', '8357'], ['8294', '8372'], ['8294', '9151'], ['8294', '9160'], ['8312', '8294'], ['8312', '8327'], ['8312', '8342'], ['8312', '8357'], ['8312', '8372'], ['8312', '9151'], ['8312', '9160'], ['8327', '8294'], ['8327', '8312'], ['8327', '8342'], ['8327', '8357'], ['8327', '8372'], ['8327', '9151'], ['8327', '9160'], ['8342', '8294'], ['8342', '8312'], ['8342', '8327'], ['8342', '8357'], ['8342', '8372'], ['8342', '9151'], ['8342', '9160'], ['8357', '8294'], ['8357', '8312'], ['8357', '8327'], ['8357', '8342'], ['8357', '8372'], ['8357', '9151'], ['8357', '9160'], ['8372', '8294'], ['8372', '8312'], ['8372', '8327'], ['8372', '8342'], ['8372', '8357'], ['8372', '9151'], ['8372', '9160']]"
ES100994.xml,7588,1851,1968,EVENTTLINKLink,"[['8387', '8402'], ['8387', '8417'], ['8387', '8432'], ['8387', '8447'], ['8387', '8462'], ['8402', '8387'], ['8402', '8417'], ['8402', '8432'], ['8402', '8447'], ['8402', '8462'], ['8417', '8387'], ['8417', '8402'], ['8417', '8432'], ['8417', '8447'], ['8417', '8462'], ['8432', '8387'], ['8432', '8402'], ['8432', '8417'], ['8432', '8447'], ['8432', '8462'], ['8447', '8387'], ['8447', '8402'], ['8447', '8417'], ['8447', '8432'], ['8447', '8462'], ['8462', '8387'], ['8462', '8402'], ['8462', '8417'], ['8462', '8432'], ['8462', '8447']]"
ES100994.xml,7593,1969,2142,EVENTTLINKLink,"[['8477', '8492'], ['8477', '9677'], ['8477', '8507'], ['8477', '8522'], ['8477', '8537'], ['8492', '8477'], ['8492', '9677'], ['8492', '8507'], ['8492', '8522'], ['8492', '8537'], ['9677', '8477'], ['9677', '8492'], ['9677', '8507'], ['9677', '8522'], ['9677', '8537'], ['8507', '8477'], ['8507', '8492'], ['8507', '9677'], ['8507', '8522'], ['8507', '8537'], ['8522', '8477'], ['8522', '8492'], ['8522', '9677'], ['8522', '8507'], ['8522', '8537'], ['8537', '8477'], ['8537', '8492'], ['8537', '9677'], ['8537', '8507'], ['8537', '8522']]"
ES100994.xml,7598,2143,2234,EVENTTLINKLink,"[['8552', '8567'], ['8552', '8582'], ['8552', '8597'], ['8567', '8552'], ['8567', '8582'], ['8567', '8597'], ['8582', '8552'], ['8582', '8567'], ['8582', '8597'], ['8597', '8552'], ['8597', '8567'], ['8597', '8582']]"
ES100994.xml,7603,2235,2436,EVENTTLINKLink,"[['8612', '8627'], ['8612', '8642'], ['8612', '8657'], ['8612', '8672'], ['8627', '8612'], ['8627', '8642'], ['8627', '8657'], ['8627', '8672'], ['8642', '8612'], ['8642', '8627'], ['8642', '8657'], ['8642', '8672'], ['8657', '8612'], ['8657', '8627'], ['8657', '8642'], ['8657', '8672'], ['8672', '8612'], ['8672', '8627'], ['8672', '8642'], ['8672', '8657']]"
ES100994.xml,7608,2437,2520,EVENTTLINKLink,"[['8687', '8702'], ['8687', '8717'], ['8687', '8732'], ['8687', '8747'], ['8702', '8687'], ['8702', '8717'], ['8702', '8732'], ['8702', '8747'], ['8717', '8687'], ['8717', '8702'], ['8717', '8732'], ['8717', '8747'], ['8732', '8687'], ['8732', '8702'], ['8732', '8717'], ['8732', '8747'], ['8747', '8687'], ['8747', '8702'], ['8747', '8717'], ['8747', '8732']]"
ES100994.xml,7613,2524,2707,EVENTTLINKLink,"[['8762', '8777'], ['8762', '8792'], ['8762', '8807'], ['8762', '8826'], ['8762', '8841'], ['8762', '8856'], ['8777', '8762'], ['8777', '8792'], ['8777', '8807'], ['8777', '8826'], ['8777', '8841'], ['8777', '8856'], ['8792', '8762'], ['8792', '8777'], ['8792', '8807'], ['8792', '8826'], ['8792', '8841'], ['8792', '8856'], ['8807', '8762'], ['8807', '8777'], ['8807', '8792'], ['8807', '8826'], ['8807', '8841'], ['8807', '8856'], ['8826', '8762'], ['8826', '8777'], ['8826', '8792'], ['8826', '8807'], ['8826', '8841'], ['8826', '8856'], ['8841', '8762'], ['8841', '8777'], ['8841', '8792'], ['8841', '8807'], ['8841', '8826'], ['8841', '8856'], ['8856', '8762'], ['8856', '8777'], ['8856', '8792'], ['8856', '8807'], ['8856', '8826'], ['8856', '8841']]"
ES100994.xml,7618,2708,2871,EVENTTLINKLink,"[['8871', '8886'], ['8871', '8904'], ['8871', '8919'], ['8871', '8934'], ['8871', '9169'], ['8871', '9178'], ['8886', '8871'], ['8886', '8904'], ['8886', '8919'], ['8886', '8934'], ['8886', '9169'], ['8886', '9178'], ['8904', '8871'], ['8904', '8886'], ['8904', '8919'], ['8904', '8934'], ['8904', '9169'], ['8904', '9178'], ['8919', '8871'], ['8919', '8886'], ['8919', '8904'], ['8919', '8934'], ['8919', '9169'], ['8919', '9178'], ['8934', '8871'], ['8934', '8886'], ['8934', '8904'], ['8934', '8919'], ['8934', '9169'], ['8934', '9178']]"
