file,id_sentence,sentence_begin,sentence_end,link,pairs_events
ES100064.xml,134,3158,3206,TIMEX3TimexLinkLink,[]
ES100273.xml,24,205,282,TIMEX3TimexLinkLink,[]
ES100273.xml,29,284,507,TIMEX3TimexLinkLink,[]
ES100273.xml,34,509,652,TIMEX3TimexLinkLink,[]
ES100273.xml,39,653,786,TIMEX3TimexLinkLink,[]
ES100273.xml,44,787,898,TIMEX3TimexLinkLink,[]
ES100924.xml,24,204,413,TIMEX3TimexLinkLink,[]
ES100924.xml,29,414,476,TIMEX3TimexLinkLink,[]
ES100924.xml,34,477,622,TIMEX3TimexLinkLink,[]
ES100924.xml,39,623,862,TIMEX3TimexLinkLink,[]
ES100924.xml,44,863,953,TIMEX3TimexLinkLink,[]
ES100688.xml,29,581,765,TIMEX3TimexLinkLink,[]
ES100688.xml,34,767,922,TIMEX3TimexLinkLink,[]
ES100688.xml,39,923,1066,TIMEX3TimexLinkLink,[]
ES100688.xml,44,1068,1319,TIMEX3TimexLinkLink,[]
ES100663.xml,19,0,128,TIMEX3TimexLinkLink,[]
ES100663.xml,29,505,506,TIMEX3TimexLinkLink,[]
ES100663.xml,34,508,656,TIMEX3TimexLinkLink,[]
ES100663.xml,39,656,657,TIMEX3TimexLinkLink,[]
ES100663.xml,44,659,792,TIMEX3TimexLinkLink,[]
ES100663.xml,49,792,793,TIMEX3TimexLinkLink,[]
ES100663.xml,54,795,848,TIMEX3TimexLinkLink,[]
ES100663.xml,59,850,1030,TIMEX3TimexLinkLink,[]
ES100663.xml,64,1032,1166,TIMEX3TimexLinkLink,[]
ES100663.xml,69,1167,1262,TIMEX3TimexLinkLink,[]
ES100663.xml,74,1263,1394,TIMEX3TimexLinkLink,[]
ES100663.xml,84,1603,1641,TIMEX3TimexLinkLink,[]
ES100663.xml,89,1641,1642,TIMEX3TimexLinkLink,[]
ES100663.xml,94,1644,1782,TIMEX3TimexLinkLink,[]
ES100663.xml,99,1783,1838,TIMEX3TimexLinkLink,[]
ES100663.xml,104,1838,1839,TIMEX3TimexLinkLink,[]
ES100663.xml,109,1841,2045,TIMEX3TimexLinkLink,[]
ES100663.xml,114,2045,2046,TIMEX3TimexLinkLink,[]
ES100663.xml,119,2048,2149,TIMEX3TimexLinkLink,[]
ES100715.xml,7071,0,204,TIMEX3TimexLinkLink,[]
ES100715.xml,7076,206,342,TIMEX3TimexLinkLink,[]
ES100715.xml,7081,343,401,TIMEX3TimexLinkLink,[]
ES100715.xml,7086,403,542,TIMEX3TimexLinkLink,[]
ES100715.xml,7091,543,647,TIMEX3TimexLinkLink,[]
ES100715.xml,7096,648,719,TIMEX3TimexLinkLink,[]
ES100715.xml,7101,721,1075,TIMEX3TimexLinkLink,[]
ES100715.xml,7106,1076,1177,TIMEX3TimexLinkLink,[]
ES100715.xml,7111,1181,1406,TIMEX3TimexLinkLink,[]
ES100715.xml,7116,1407,1502,TIMEX3TimexLinkLink,[]
ES100715.xml,7121,1506,1603,TIMEX3TimexLinkLink,[]
ES100715.xml,7131,1757,2085,TIMEX3TimexLinkLink,[]
ES100715.xml,7141,2343,2453,TIMEX3TimexLinkLink,[]
ES100715.xml,7146,2454,2759,TIMEX3TimexLinkLink,[]
ES100715.xml,7151,2760,2860,TIMEX3TimexLinkLink,[]
ES100715.xml,7156,2861,3039,TIMEX3TimexLinkLink,[]
ES100715.xml,7161,3040,3183,TIMEX3TimexLinkLink,[]
ES100715.xml,7166,3185,3384,TIMEX3TimexLinkLink,[]
ES100715.xml,7171,3386,3472,TIMEX3TimexLinkLink,[]
ES100098.xml,19,0,93,TIMEX3TimexLinkLink,[]
ES100098.xml,24,94,187,TIMEX3TimexLinkLink,[]
ES100098.xml,29,188,249,TIMEX3TimexLinkLink,[]
ES100098.xml,34,251,369,TIMEX3TimexLinkLink,[]
ES100098.xml,39,370,485,TIMEX3TimexLinkLink,[]
ES100098.xml,44,486,787,TIMEX3TimexLinkLink,[]
ES100098.xml,49,789,1081,TIMEX3TimexLinkLink,[]
ES100098.xml,54,1083,1410,TIMEX3TimexLinkLink,[]
ES100098.xml,64,1667,1696,TIMEX3TimexLinkLink,[]
ES100098.xml,69,1697,1777,TIMEX3TimexLinkLink,[]
ES100098.xml,74,1778,1811,TIMEX3TimexLinkLink,[]
ES100098.xml,79,1812,1852,TIMEX3TimexLinkLink,[]
ES100098.xml,84,1853,1991,TIMEX3TimexLinkLink,[]
ES100098.xml,89,1992,2029,TIMEX3TimexLinkLink,[]
ES100098.xml,94,2031,2261,TIMEX3TimexLinkLink,[]
ES100098.xml,99,2262,2495,TIMEX3TimexLinkLink,[]
ES100098.xml,104,2496,2670,TIMEX3TimexLinkLink,[]
ES100098.xml,109,2672,2759,TIMEX3TimexLinkLink,[]
ES100098.xml,114,2760,2824,TIMEX3TimexLinkLink,[]
ES100098.xml,119,2825,2982,TIMEX3TimexLinkLink,[]
ES100098.xml,124,2983,3177,TIMEX3TimexLinkLink,[]
ES100259.xml,4645,210,306,TIMEX3TimexLinkLink,[]
ES100259.xml,4650,307,403,TIMEX3TimexLinkLink,[]
ES100259.xml,4660,647,781,TIMEX3TimexLinkLink,[]
ES100259.xml,4665,782,1087,TIMEX3TimexLinkLink,[]
ES100259.xml,4670,1088,1247,TIMEX3TimexLinkLink,[]
ES100259.xml,4675,1251,1543,TIMEX3TimexLinkLink,[]
ES100259.xml,4685,1708,1851,TIMEX3TimexLinkLink,[]
ES100259.xml,4690,1852,1989,TIMEX3TimexLinkLink,[]
ES100259.xml,4695,1990,2104,TIMEX3TimexLinkLink,[]
ES100112.xml,19,0,133,TIMEX3TimexLinkLink,[]
ES100112.xml,24,135,399,TIMEX3TimexLinkLink,[]
ES100112.xml,39,578,611,TIMEX3TimexLinkLink,[]
ES100112.xml,44,612,684,TIMEX3TimexLinkLink,[]
ES100112.xml,49,685,717,TIMEX3TimexLinkLink,[]
ES100112.xml,54,718,897,TIMEX3TimexLinkLink,[]
ES100112.xml,59,898,1076,TIMEX3TimexLinkLink,[]
ES100112.xml,64,1077,1311,TIMEX3TimexLinkLink,[]
ES100112.xml,69,1312,1466,TIMEX3TimexLinkLink,[]
ES100112.xml,79,1629,1801,TIMEX3TimexLinkLink,[]
ES100112.xml,84,1802,2020,TIMEX3TimexLinkLink,[]
ES100112.xml,99,2474,2595,TIMEX3TimexLinkLink,[]
ES100112.xml,104,2596,2670,TIMEX3TimexLinkLink,[]
ES100310.xml,1548,411,646,TIMEX3TimexLinkLink,[]
ES100304.xml,19,0,293,TIMEX3TimexLinkLink,[]
ES100304.xml,24,294,400,TIMEX3TimexLinkLink,[]
ES100304.xml,29,401,477,TIMEX3TimexLinkLink,[]
ES100304.xml,34,478,651,TIMEX3TimexLinkLink,[]
ES100304.xml,39,652,754,TIMEX3TimexLinkLink,[]
ES100304.xml,44,755,867,TIMEX3TimexLinkLink,[]
ES100304.xml,49,869,942,TIMEX3TimexLinkLink,[]
ES100304.xml,54,943,1052,TIMEX3TimexLinkLink,[]
ES100304.xml,59,1053,1178,TIMEX3TimexLinkLink,[]
ES100304.xml,64,1179,1291,TIMEX3TimexLinkLink,[]
ES100304.xml,69,1292,1474,TIMEX3TimexLinkLink,[]
ES100304.xml,74,1476,1902,TIMEX3TimexLinkLink,[]
ES100304.xml,84,2134,2627,TIMEX3TimexLinkLink,[]
ES100304.xml,89,2629,2911,TIMEX3TimexLinkLink,[]
